link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry,odbc,od_eff_loss,lscc_loss,td_loss,reachable_demand_share,odbc_rank,odbc_pct,od_eff_rank,od_eff_pct,lscc_rank,lscc_pct,td_rank,td_pct
0,0,836,30747332,1187353031,0,111783432,梳士巴利道 Salisbury Road,primary,True,10.981,2,50,,,,,"LINESTRING (114.172321 22.29478, 114.172428 22.294787)",0.00817280400011611,0.000514979177393264,0.0,0.0008426938572220077,1.0,1124,0.6058266058266059,1165,0.5914355914355914,1122,0.3034398034398034,1217,0.5731835731835732
1,0,1096,30747332,1649047771,0,102821031,彌敦道 Nathan Road,secondary,True,91.456,2,,,,,,"LINESTRING (114.172321 22.29478, 114.17231 22.294936, 114.172307 22.294981, 114.172304 22.295025, 114.172271 22.295508, 114.172268 22.295547, 114.172264 22.295601)",0.010230226132076671,0.0008320460379504787,0.0012953367875647315,0.004856518976763571,0.9986829851107835,990,0.6528606528606529,881,0.6911196911196911,360,0.836960336960337,441,0.8455598455598455
2,1,1098,30747334,1649047802,0,100220087,北京道 Peking Road,residential,True,59.013,2,,,,,,"LINESTRING (114.1722 22.296485, 114.172131 22.296478, 114.171629 22.296428)",0.0005697978144997212,2.555031390186592e-05,0.0,0.00010580738798737138,1.0,2208,0.22534222534222534,2156,0.2435942435942436,1122,0.3034398034398034,1984,0.303966303966304
3,1,1106,30747334,1649048114,0,757833657,彌敦道 Nathan Road,secondary,True,186.902,2,,,,,,"LINESTRING (114.1722 22.296485, 114.172191 22.296613, 114.172126 22.297587, 114.172124 22.297614, 114.172122 22.297641, 114.172111 22.297802, 114.172101 22.297945, 114.172097 22.29801, 114.172087 22.298163)",0.00736256306191538,0.0002982001920235633,0.0,0.0007040903637762002,1.0,1200,0.5791505791505791,1453,0.49034749034749037,1122,0.3034398034398034,1313,0.5394875394875395
4,2,737,33004487,1172757801,0,102506130,彌敦道 Nathan Road,primary,True,72.396,3,,,,,,"LINESTRING (114.171095 22.310275, 114.171054 22.310708, 114.171048 22.310748, 114.171046 22.310762, 114.171038 22.310815, 114.171017 22.310922)",0.04322477376697936,0.0007918471733016237,0.0,0.001317303294339459,1.0,62,0.9785889785889786,909,0.6812916812916813,1122,0.3034398034398034,972,0.6591786591786591
5,2,1012,33004487,1636768902,0,102506142,眾坊街 Public Square Street,tertiary,True,43.11,2,,,,,,"LINESTRING (114.171095 22.310275, 114.171077 22.310274, 114.170958 22.310268, 114.170918 22.310258, 114.170681 22.31022)",0.0011643196336987385,1.1266451933677823e-05,0.0012953367875647315,1.5866657969253958e-05,0.9999994754944151,2060,0.2772902772902773,2288,0.19726219726219726,360,0.836960336960337,2319,0.1863811863811864
6,3,593,33004488,1151084822,0,250489279,窩打老道 Waterloo Road,primary,True,10.692,2,,,,,,"LINESTRING (114.17072 22.312965, 114.170618 22.312947)",0.034676120159655335,0.0012558016177127791,0.0,0.0015883360516515481,1.0,143,0.9501579501579501,657,0.7697437697437698,1122,0.3034398034398034,886,0.6893646893646893
7,3,815,33004488,1185400607,0,102640426,彌敦道 Nathan Road,primary,True,44.692,3,,,,,,"LINESTRING (114.17072 22.312965, 114.170738 22.312878, 114.170801 22.31257)",0.051156960128021095,0.003257636035841897,0.004533678756476684,0.00985041347942368,0.9990306870713516,31,0.9894699894699894,256,0.9104949104949105,45,0.9794664794664795,246,0.914004914004914
8,4,5,33004530,33004534,0,1097999011;37663945;102821037;85485977;85485980,廣東道 Canton Road;九龍公園徑 Kowloon Park Drive,primary,True,329.945,2,,,,yes,,"LINESTRING (114.16936 22.298832, 114.169229 22.299224, 114.169204 22.299284, 114.169178 22.299335, 114.169139 22.299405, 114.169047 22.299534, 114.168839 22.299782, 114.168518 22.300116, 114.168409 22.300246, 114.168326 22.300355, 114.168275 22.300441, 114.168234 22.30053, 114.168197 22.300623, 114.168159 22.300734, 114.168124 22.300864, 114.168092 22.301018, 114.168053 22.301238, 114.167967 22.301444)",0.02277527299804417,5.989005208795796e-06,0.0,1.5480236990074454e-05,1.0,386,0.8648648648648649,2362,0.17128817128817128,1122,0.3034398034398034,2322,0.18532818532818532
9,4,471,33004530,988059453,0,245457434;1097999005,九龍公園徑 Kowloon Park Drive,secondary,True,122.614,2,,,,,,"LINESTRING (114.16936 22.298832, 114.169163 22.299201, 114.168989 22.299474, 114.168778 22.299714, 114.168733 22.299764)",0.00392454149305093,0.004081990528160963,0.0006476683937823658,0.0009525103703900488,1.0,1604,0.4371709371709372,188,0.9343629343629344,572,0.7032292032292032,1152,0.595998595998596
10,5,1305,33004534,4844962258,0,1215181721;1215181723;102821071,廣東道 Canton Road,primary,True,166.873,4;5,,,,,,"LINESTRING (114.167967 22.301444, 114.167925 22.301734, 114.1679 22.301988, 114.167917 22.302251, 114.167954 22.302553, 114.167963 22.30268, 114.167969 22.302828, 114.167967 22.302938)",0.025694282606511347,0.0015487651132375336,0.0019430051813470973,0.005084103919670055,0.9996825097687978,298,0.8957528957528957,558,0.8044928044928045,217,0.8992628992628993,422,0.8522288522288523
11,6,1346,33004677,4862605959,0,778014089,梳士巴利道 Salisbury Road,primary,True,10.48,4,50,,,,,"LINESTRING (114.178427 22.297768, 114.178506 22.297827)",0.010430688133976284,0.00025645767446816776,0.0,0.0004585760078825941,1.0,979,0.6565461565461566,1521,0.4663039663039663,1122,0.3034398034398034,1534,0.46174096174096174
12,6,213,33004677,384143869,0,37664230,麼地里 Mody Lane,tertiary,True,83.70900000000002,2,,,,,,"LINESTRING (114.178427 22.297768, 114.178364 22.297843, 114.178034 22.29822, 114.178008 22.298249, 114.177905 22.298344)",0.00025276131619103337,2.2279752684668673e-05,0.0,2.446156554830055e-05,1.0,2333,0.1812916812916813,2180,0.234994734994735,1122,0.3034398034398034,2259,0.20726570726570726
13,7,837,33476495,1187353069,0,149524414,柯士甸道 Austin Road,primary,True,16.509,5,,,,,,"LINESTRING (114.167957 22.303023, 114.168117 22.303032)",0.005669108615230079,0.0006487830956362585,0.0,0.0008263915236515273,1.0,1371,0.5191295191295191,1032,0.6381186381186381,1122,0.3034398034398034,1229,0.568971568971569
14,7,8,33476495,33476497,0,1388990528;1388990529;1388990530;1388990531;102826316,廣東道 Canton Road,primary,True,161.852,4;3,,,,,,"LINESTRING (114.167957 22.303023, 114.167923 22.303218, 114.167813 22.30363, 114.167786 22.30379, 114.167748 22.303923, 114.167721 22.304022, 114.167696 22.304105, 114.167621 22.304364, 114.167599 22.304439)",0.023357811371746116,0.0008008058287565841,0.0006476683937823658,0.002092322265354523,1.0,370,0.8703053703053703,904,0.683046683046683,572,0.7032292032292032,765,0.7318357318357318
15,8,280,33476497,420041599,0,1388990532;1388990533,廣東道 Canton Road,primary,True,42.718,3,,,,,,"LINESTRING (114.167599 22.304439, 114.167582 22.304498, 114.167554 22.304591, 114.167508 22.304699, 114.167449 22.304795)",0.023357811371746116,0.00017404646102383054,0.0,0.0004951125903610912,1.0,370,0.8703053703053703,1692,0.4064584064584065,1122,0.3034398034398034,1499,0.4742014742014742
16,8,279,33476497,420041549,0,1388990521;1388990534;102821039,匯翔道 Wui Cheung Road,primary_link,True,49.914,1,,,,,,"LINESTRING (114.167599 22.304439, 114.167544 22.304488, 114.167455 22.304556, 114.167431 22.304575, 114.167382 22.304609, 114.16731 22.304625, 114.167223 22.304647, 114.167188 22.304656)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
17,9,807,33476500,1185400508,0,102674713,廣東道 Canton Road,primary,True,15.432,3,,,,,,"LINESTRING (114.166847 22.305856, 114.166853 22.305927, 114.166869 22.305993)",0.017417966898081543,0.0003705705133278981,0.0,0.0007736244656500108,1.0,590,0.7932607932607932,1354,0.525096525096525,1122,0.3034398034398034,1259,0.5584415584415584
18,9,1233,33476500,2754770542,0,1206288157;102674741,佐敦道 Jordan Road,primary,True,110.691,5;3,,,,,,"LINESTRING (114.166847 22.305856, 114.166247 22.305997, 114.166051 22.306043, 114.165804 22.306099)",0.035998846592724176,0.000518471205951592,0.0006476683937823658,0.001121736212491511,0.999935576395087,112,0.961038961038961,1160,0.5931905931905932,572,0.7032292032292032,1057,0.6293436293436293
19,10,931,33476501,1624950018,0,102674700,渡船街 Ferry Street,primary,True,56.929,3,,,,,,"LINESTRING (114.167062 22.306504, 114.167102 22.306656, 114.167195 22.307001)",0.014096869543595117,0.0033196490161971895,0.0032383419689119533,0.01831963385301727,0.9941391983651008,756,0.7348192348192348,246,0.9138294138294139,93,0.9589329589329589,116,0.9594594594594594
20,11,292,33476508,441549980,0,103020557,漆咸道南 Chatham Road South,secondary,True,31.746,2,50,,,,,"LINESTRING (114.175302 22.295478, 114.175332 22.295194)",0.005255610498630788,0.00014657992720058834,0.0,0.00027043498376648224,1.0,1435,0.49666549666549664,1754,0.3846963846963847,1122,0.3034398034398034,1714,0.3987363987363987
21,11,645,33476508,1158360142,0,1120037593;33613791,梳士巴利道 Salisbury Road,secondary,True,36.074,2,50,,,,,"LINESTRING (114.175302 22.295478, 114.175381 22.295543, 114.175464 22.295602, 114.175529 22.295641, 114.175584 22.295669)",0.004506681545144583,1.8911961495325865e-05,0.0,2.760525271493529e-05,1.0,1541,0.45928395928395926,2208,0.22516672516672517,1122,0.3034398034398034,2232,0.21674271674271675
22,12,647,33476510,1158360153,0,1120037568;1120037588;100220095,,secondary_link,True,56.17,1,50,,,,,"LINESTRING (114.174895 22.29527, 114.174993 22.295359, 114.175065 22.295434, 114.175113 22.295493, 114.175165 22.295566, 114.175228 22.295667)",0.002556066428943234,2.07235925052886e-06,0.0,7.584658607391098e-06,1.0,1816,0.36293436293436293,2444,0.14250614250614252,1122,0.3034398034398034,2399,0.1583011583011583
23,12,435,33476510,759630064,0,1120037569;441937731,梳士巴利道 Salisbury Road,secondary,True,35.306,2,50,,,,,"LINESTRING (114.174895 22.29527, 114.174989 22.295299, 114.175119 22.295358, 114.175204 22.295406)",0.004780486381647847,6.8680627070604365e-06,0.0,2.9499742189728665e-05,1.0,1510,0.47034047034047033,2337,0.18006318006318006,1122,0.3034398034398034,2219,0.22148122148122149
24,13,1095,33476549,1649047767,0,442616752;116287420,漢口道 Hankow Road,residential,True,90.228,2,,,,,,"LINESTRING (114.171336 22.294724, 114.171327 22.2948, 114.171288 22.295347, 114.171261 22.295532)",0.0008332629908012082,4.375381775419901e-06,0.0,1.5983918338147798e-05,1.0,2120,0.25623025623025625,2396,0.15935415935415936,1122,0.3034398034398034,2318,0.18673218673218672
25,13,0,33476549,30747332,0,709674358;709674359;246481118;1119856151,梳士巴利道 Salisbury Road,primary,True,101.508,4;5,50,,,,,"LINESTRING (114.171336 22.294724, 114.171487 22.294736, 114.171642 22.29474, 114.171716 22.294743, 114.171916 22.294758, 114.172036 22.294765, 114.17208 22.294766, 114.172321 22.29478)",0.013384360771137027,0.0009200285850971286,0.0,0.002145483625258432,1.0,790,0.7230607230607231,819,0.7128817128817129,1122,0.3034398034398034,753,0.7360477360477361
26,14,588,245088222,1141935440,0,493988955;98702159,窩打老道 Waterloo Road,primary,True,44.953,1;2,50,,,,,"LINESTRING (114.178116 22.32696, 114.178248 22.327011, 114.178291 22.32704, 114.178324 22.32708, 114.178348 22.32713, 114.17836 22.327179, 114.17837 22.327246)",0.0022056749689521246,0.00028244051411904596,0.0,0.0005228081512390942,1.0,1882,0.33976833976833976,1479,0.48122148122148123,1122,0.3034398034398034,1470,0.48438048438048437
27,14,987,245088222,1636543866,0,493988956,界限街 Boundary Street,primary,True,56.287000000000006,3,,,,,,"LINESTRING (114.178116 22.32696, 114.178473 22.32698, 114.178504 22.326981, 114.178662 22.326988)",0.01710748787153854,0.001514846387697654,0.0,0.0039272264611983155,1.0,603,0.7886977886977887,568,0.800982800982801,1122,0.3034398034398034,501,0.8244998244998245
28,14,575,245088222,1140062928,0,604431993;99701939,,trunk_link,True,219.68300000000005,1,50,,,yes,,"LINESTRING (114.178116 22.32696, 114.178178 22.326938, 114.178216 22.32692, 114.178271 22.326893, 114.17832 22.326866, 114.178356 22.32683, 114.178388 22.326804, 114.178401 22.326772, 114.178422 22.326714, 114.178434 22.326638, 114.178394 22.32602, 114.178396 22.32591, 114.178404 22.325796, 114.178417 22.325613, 114.178423 22.32551, 114.178424 22.325389, 114.178419 22.325136)",0.015053283250695609,0.00038805998087637617,0.0,0.000958050812103292,1.0,710,0.7511407511407512,1330,0.5335205335205335,1122,0.3034398034398034,1150,0.5967005967005967
29,15,16,274243013,274243016,0,1133373520;909703708;30151798,西九龍走廊 West Kowloon Corridor,trunk,True,455.859,3,70,5,,viaduct,,"LINESTRING (114.158772 22.327454, 114.160122 22.326441, 114.161483 22.325413, 114.161582 22.325339, 114.16168 22.325268, 114.161783 22.325197, 114.161882 22.325132, 114.16201 22.325057, 114.162132 22.324988, 114.162252 22.324921)",0.024255299999830407,0.008735919098146685,0.002590673575129463,0.0627280017752287,0.9796585477796347,336,0.8824148824148824,53,0.9817479817479817,144,0.9371709371709371,4,0.9989469989469989
30,16,1297,274243016,4773779436,0,30150256;909700420;1203105173,西九龍走廊 West Kowloon Corridor;通州街 Tung Chau Street,trunk_link,True,242.023,2,,,,yes,,"LINESTRING (114.162252 22.324921, 114.162409 22.324853, 114.162505 22.324808, 114.162613 22.324746, 114.162717 22.324678, 114.163307 22.324214, 114.164077 22.323632, 114.164118 22.323606)",0.01133730798026911,0.0005621025902420272,0.0006476683937823658,0.0018930755220005636,1.0,905,0.6826956826956827,1105,0.6124956124956125,572,0.7032292032292032,807,0.717093717093717
31,16,752,274243016,1178971321,0,1133373514;1133373517,西九龍走廊 West Kowloon Corridor,trunk,True,373.125,2,70,5,,viaduct,,"LINESTRING (114.162252 22.324921, 114.16237 22.324842, 114.16302 22.324341, 114.163264 22.324154, 114.164746 22.322945, 114.164939 22.322775, 114.164995 22.322726)",0.012917992019561297,8.361098340698058e-05,0.0006476683937823658,0.00021368143325639776,1.0,813,0.714987714987715,1931,0.3225693225693226,572,0.7032292032292032,1802,0.36784836784836783
32,17,1701,274243086,13108528108,0,1448405602;704283238;1431338187;101209073;30150813,加士居道天橋 Gascoigne Road Flyover,trunk_link,True,232.343,2;1,50,,,yes,,"LINESTRING (114.167395 22.311797, 114.167429 22.311496, 114.167449 22.311351, 114.167627 22.310384, 114.167663 22.31017, 114.167672 22.310122, 114.167696 22.310014, 114.167719 22.30993, 114.167747 22.309822, 114.167769 22.309738)",0.0035288745263118656,1.3045702209300205e-05,0.0,6.845931727359043e-05,1.0,1670,0.4141804141804142,2270,0.20358020358020357,1122,0.3034398034398034,2075,0.27202527202527205
33,17,1632,274243086,9803283486,0,1431338186;1067815827,渡船街 Ferry Street,primary,True,210.68000000000004,2,,,,,,"LINESTRING (114.167395 22.311797, 114.167506 22.311514, 114.167541 22.311377, 114.167578 22.311198, 114.167606 22.311024, 114.167641 22.310798, 114.167686 22.310555, 114.167717 22.310453, 114.167766 22.310352, 114.167803 22.310253, 114.167835 22.310125, 114.167846 22.310038, 114.167844 22.309959)",0.0034736550617503765,0.00021606655133655107,0.0,0.0003352410997354659,1.0,1679,0.41102141102141104,1608,0.4359424359424359,1122,0.3034398034398034,1649,0.42155142155142156
34,18,941,274243087,1624950134,0,706422880,渡船街 Ferry Street,primary,True,55.598,2,,,,,,"LINESTRING (114.167866 22.309692, 114.167873 22.309629, 114.167892 22.309312, 114.167896 22.309228, 114.167892 22.309193)",0.013968361869609862,0.00039923787375277303,0.0006476683937823658,0.0005527744121131376,1.0,767,0.7311337311337311,1314,0.5391365391365391,572,0.7032292032292032,1431,0.4980694980694981
35,19,1243,275816026,2868162247,0,282868471,通州街 Tung Chau Street,secondary,True,15.864,2,,,,,,"LINESTRING (114.154246 22.331017, 114.154366 22.330927)",0.005982489557816678,0.00014184663562448073,0.0,0.0002440046081885256,1.0,1326,0.534924534924535,1765,0.3808353808353808,1122,0.3034398034398034,1762,0.38188838188838187
36,19,68,275816026,289329905,0,103434397;1208439854,東京街 Tonkin Street,secondary,True,201.702,2;3,,,,,,"LINESTRING (114.154246 22.331017, 114.154336 22.331108, 114.154362 22.331138, 114.154381 22.331158, 114.155022 22.331861, 114.155341 22.332212, 114.155368 22.332242, 114.155497 22.332412)",0.0003015636521416529,0.0012308826981191814,0.0,0.00010204528182339865,1.0,2297,0.1941031941031941,662,0.767988767988768,1122,0.3034398034398034,1994,0.30045630045630045
37,20,556,275909450,991295018,0,85988268,桂林街 Kweilin Street,residential,True,61.556,2,,,,,,"LINESTRING (114.158784 22.327598, 114.158953 22.327784, 114.159135 22.327986, 114.159168 22.328023)",0.000120929867682151,3.734825750876471e-08,0.0,2.3521740329732966e-08,1.0,2425,0.14917514917514918,2514,0.11793611793611794,1122,0.3034398034398034,2518,0.11653211653211654
38,20,110,275909450,331258075,0,327096752;493754502,通州街 Tung Chau Street,tertiary,True,229.18,2;3,,,,,,"LINESTRING (114.158784 22.327598, 114.158906 22.327507, 114.159251 22.327239, 114.159528 22.327023, 114.159578 22.326984, 114.15963 22.326944, 114.160386 22.326362, 114.16041 22.326343, 114.160494 22.326277)",0.004748437371696904,0.0006152165811578078,0.0,0.00015913266857701442,1.0,1514,0.46893646893646895,1064,0.6268866268866269,1122,0.3034398034398034,1909,0.3302913302913303
39,21,682,275922253,1166348485,0,100970023,石硤尾街 Shek Kip Mei Street,secondary,True,48.58,3,50,,,,,"LINESTRING (114.166454 22.331182, 114.166156 22.330842)",0.012098045328917064,0.004136185061923532,0.002590673575129463,0.008461369520668614,0.9989727864108872,852,0.7011232011232011,180,0.936995436995437,144,0.9371709371709371,287,0.8994383994383994
40,22,260,275924540,419495764,0,35894240,花圃街 Fa Po Street,residential,True,241.653,,,,,,,"LINESTRING (114.174921 22.32995, 114.175173 22.329885, 114.175235 22.32987, 114.175295 22.329862, 114.175342 22.329863, 114.175398 22.329878, 114.175431 22.329904, 114.175474 22.329944, 114.175501 22.329987, 114.17552 22.330034, 114.175956 22.331351, 114.175968 22.331425, 114.17597 22.331474, 114.175971 22.331495)",0.006593693427450275,1.6085413223780584e-05,0.0,3.5855973600103846e-05,1.0,1284,0.5496665496665497,2244,0.2127062127062127,1122,0.3034398034398034,2189,0.232011232011232
41,22,253,275924540,419495751,0,78515476,達之路 Tat Chee Avenue,secondary,False,41.762,2,,,,,,"LINESTRING (114.174921 22.32995, 114.174831 22.32974, 114.174772 22.329601)",0.005916113439482693,0.0025822911981596922,0.0032383419689119533,0.018222135477052273,0.9940838865605173,1333,0.5324675324675324,365,0.8722358722358723,93,0.9589329589329589,122,0.9575289575289575
42,22,261,275924540,419495772,0,78515476;405700373,達之路 Tat Chee Avenue,secondary,False,189.03,2,,,,,,"LINESTRING (114.174921 22.32995, 114.175026 22.330228, 114.175116 22.330505, 114.175211 22.330905, 114.175277 22.331288, 114.175302 22.331431, 114.175328 22.331604)",0.006103255566404719,0.00012583176514595527,0.0,0.00026456019568934055,1.0,1316,0.5384345384345385,1808,0.36574236574236574,1122,0.3034398034398034,1729,0.3934713934713935
43,23,258,275935761,419495756,0,35894238,丹桂路 Osmanthus Road,residential,True,45.605,,,,,,,"LINESTRING (114.174427 22.328976, 114.174234 22.329049, 114.174012 22.32912)",0.004149276357674525,0.002669165717536338,0.004533678756476684,0.012780126124134417,0.9958507236423254,1575,0.44752544752544754,349,0.8778518778518779,45,0.9794664794664795,194,0.9322569322569323
44,23,1480,275935761,6374552943,0,485774648;429077094,達之路 Tat Chee Avenue,secondary,False,315.06500000000005,2;3,,,,,,"LINESTRING (114.174427 22.328976, 114.174106 22.328542, 114.173824 22.328221, 114.173162 22.327504, 114.173071 22.32744, 114.172989 22.327398, 114.172887 22.327364, 114.172787 22.327338, 114.172734 22.327334, 114.172368 22.327325, 114.172293 22.327325, 114.17218 22.327325)",0.007852482745647387,0.003530220617882934,0.009715025906735736,0.02418631858332227,0.9921475172543525,1158,0.5938925938925939,226,0.9210249210249211,4,0.9985959985959986,72,0.9750789750789751
45,23,253,275935761,419495751,0,429077094,達之路 Tat Chee Avenue,secondary,False,78.036,2,,,,,,"LINESTRING (114.174427 22.328976, 114.174455 22.329027, 114.174522 22.329148, 114.174709 22.329486, 114.174772 22.329601)",0.012772731608736373,0.0007085915160595183,0.0,0.0017648411875924304,1.0,819,0.7128817128817129,976,0.6577746577746578,1122,0.3034398034398034,833,0.7079677079677079
46,24,1427,275935771,5275215754,0,680766729;996080257,大坑東道 Tai Hang Tung Road,secondary,True,28.495,2,,,,,,"LINESTRING (114.172056 22.327351, 114.172061 22.32744, 114.172062 22.327465, 114.172133 22.327591)",0.011773358588224763,0.0009343558110631572,0.0006476683937823658,0.0021993598792058827,1.0,875,0.6926991926991927,809,0.7158652158652159,572,0.7032292032292032,738,0.7407862407862408
47,25,208,275943901,339054217,0,1203105151,黃竹街 Wong Chuk Street,tertiary,True,58.95,4,,,,,,"LINESTRING (114.164835 22.328001, 114.165105 22.328303, 114.16513 22.328331, 114.165217 22.328394)",0.00896241554667797,0.000435070136520172,0.0006476683937823658,0.0003253730970048008,0.9999841886518912,1079,0.6216216216216216,1262,0.5573885573885574,572,0.7032292032292032,1657,0.41874341874341875
48,26,1509,275945418,6705233284,0,102640443,登打士街 Dundas Street,tertiary,True,112.025,2,,,,,,"LINESTRING (114.171868 22.315649, 114.171821 22.315642, 114.171336 22.315553, 114.171266 22.31554, 114.171046 22.315501, 114.170952 22.31549, 114.170839 22.315472, 114.170798 22.315464)",0.007034641390300312,0.004782612978110131,0.0019430051813470973,0.02014020418855271,0.993494641546879,1229,0.568971568971569,146,0.9491049491049491,217,0.8992628992628993,96,0.9666549666549666
49,26,994,275945418,1636641338,0,102640450,登打士街 Dundas Street,tertiary,False,87.63300000000001,2,,,,,,"LINESTRING (114.171868 22.315649, 114.172049 22.315682, 114.172704 22.3158)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
50,27,564,275945538,1107287994,0,494512917,山東街 Shantung Street,tertiary,True,60.989,3,,,,,,"LINESTRING (114.172024 22.317915, 114.172118 22.317932, 114.172605 22.318024)",0.005249945965769307,0.00034262787340453806,0.0,0.00041612788498821327,1.0,1437,0.495963495963496,1391,0.512109512109512,1122,0.3034398034398034,1579,0.4461214461214461
51,27,973,275945538,1636543637,0,101183513;918730084,洗衣街 Sai Yee Street,tertiary,True,94.81,2,,,,,,"LINESTRING (114.172024 22.317915, 114.17201 22.31798, 114.171901 22.31848, 114.171869 22.318616, 114.17185 22.318692, 114.171835 22.31875)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
52,28,99,275945763,308473546,0,101183494,弼街 Bute Street,tertiary,True,56.098,1,30,,,,,"LINESTRING (114.171055 22.322402, 114.170948 22.322383, 114.170898 22.322374, 114.170626 22.322325, 114.17059 22.322326, 114.170518 22.322328)",0.0006252337578768402,2.0717109423332657e-05,0.0006476683937823658,3.59290061901964e-05,1.0,2194,0.23008073008073007,2191,0.2313092313092313,572,0.7032292032292032,2188,0.23236223236223236
53,28,668,275945763,1161864166,0,102153179;1153483630,洗衣街 Sai Yee Street,secondary,True,218.939,2;3,,,,,,"LINESTRING (114.171055 22.322402, 114.170827 22.323534, 114.170776 22.323785, 114.170773 22.323802, 114.170698 22.324175, 114.170692 22.324202, 114.170665 22.324338)",0.04330493619806414,0.005395736875384656,0.0,0.0077207030941379125,1.0,61,0.978939978939979,121,0.9578799578799578,1122,0.3034398034398034,302,0.8943488943488943
54,29,489,275948630,988059720,0,449337023,上鄉道 Sheung Heung Road,tertiary,True,9.379,2,,,,,,"LINESTRING (114.190886 22.317692, 114.190956 22.317639)",0.0037883439333330033,0.0003016368577678587,0.0,0.0005461617724341052,1.0,1626,0.42962442962442965,1447,0.49245349245349246,1122,0.3034398034398034,1441,0.49455949455949455
55,29,1135,275948630,1651827808,0,220349528;449337025;105728141,土瓜灣道 To Kwa Wan Road,secondary,True,233.434,3,,,,,,"LINESTRING (114.190886 22.317692, 114.190928 22.317735, 114.190947 22.317756, 114.191087 22.317907, 114.191171 22.317994, 114.191675 22.318542, 114.191902 22.318766, 114.191929 22.318792, 114.191968 22.318832, 114.19201 22.318873, 114.192089 22.31896, 114.192279 22.319171, 114.1923 22.319193, 114.192375 22.319276)",0.007970508247217104,0.0007631688804506669,0.0,0.0015652374489940725,1.0,1144,0.5988065988065988,927,0.674973674973675,1122,0.3034398034398034,890,0.687960687960688
56,30,491,275949265,988059733,0,85201108,馬頭角道 Ma Tau Kok Road,tertiary,False,11.595,2,,,,,,"LINESTRING (114.187827 22.322802, 114.187929 22.322758)",0.0076358912201894705,0.0002723669717288434,0.0,0.0007779484073394477,1.0,1175,0.5879255879255879,1490,0.4773604773604774,1122,0.3034398034398034,1256,0.5594945594945595
57,30,1170,275949265,1651827916,0,106034136,馬頭涌道 Ma Tau Chung Road,primary,True,222.65,3,,,,,,"LINESTRING (114.187827 22.322802, 114.188042 22.323228, 114.188077 22.323299, 114.188116 22.323375, 114.188146 22.323436, 114.188323 22.323786, 114.18847 22.324076, 114.188625 22.324383, 114.188644 22.324424, 114.18868 22.324504, 114.188708 22.324574, 114.188728 22.324622)",0.021830020879269642,0.0009258533031729125,0.0,0.0015894650712373272,1.0,419,0.8532818532818532,816,0.713934713934714,1122,0.3034398034398034,885,0.6897156897156898
58,31,1404,276169638,5120436693,0,1120037539;1120037540;888170979;1120037550;1120037556;33613814;85460155,紅磡繞道 Hung Hom Bypass;梳士巴利道 Salisbury Road,primary,True,357.458,2;3,50;70,,,yes,,"LINESTRING (114.182092 22.299399, 114.182004 22.299379, 114.181889 22.299359, 114.181773 22.29934, 114.181655 22.299326, 114.181549 22.299318, 114.181311 22.299296, 114.181197 22.299286, 114.181083 22.299274, 114.180975 22.299261, 114.180897 22.299252, 114.180816 22.29924, 114.180739 22.299226, 114.180667 22.299208, 114.180605 22.299189, 114.180536 22.299166, 114.18048 22.299144, 114.180422 22.299118, 114.180363 22.299092, 114.180287 22.299056, 114.180229 22.299026, 114.180175 22.298994, 114.180119 22.298959, 114.180056 22.298917, 114.179997 22.298874, 114.179884 22.298786, 114.179764 22.298691, 114.179597 22.298549, 114.179524 22.298482, 114.179214 22.298197, 114.179067 22.298078)",0.009525695790218067,0.0015918702884600085,0.0012953367875647315,0.006679891897847758,0.998247459750041,1034,0.6374166374166375,539,0.8111618111618112,360,0.836960336960337,335,0.8827658827658827
59,32,997,276169900,1636641357,0,45729481,牧愛街 Good Shepherd Street,residential,True,279.512,2,,,,,,"LINESTRING (114.181048 22.314431, 114.181001 22.314514, 114.180898 22.314951, 114.180889 22.314991, 114.180849 22.315068, 114.180762 22.315401, 114.180701 22.315638, 114.18063 22.315747, 114.180611 22.315772, 114.180589 22.315802, 114.180534 22.315851, 114.180485 22.315886, 114.180282 22.315979, 114.179653 22.316217, 114.179553 22.316256)",0.00046858979961708803,1.6007428894784853e-06,0.0,1.9288798477841252e-06,1.0,2232,0.21691821691821692,2454,0.138996138996139,1122,0.3034398034398034,2479,0.13022113022113022
60,32,992,276169900,1636641328,0,150787093,忠孝街 Chung Hau Street,tertiary,False,53.862,4,50,,,,,"LINESTRING (114.181048 22.314431, 114.181403 22.314501, 114.181562 22.314525)",0.01941388131594929,0.004728019012061664,0.0,0.008851290265790446,1.0,521,0.8174798174798175,150,0.9477009477009477,1122,0.3034398034398034,276,0.9034749034749034
