component,strategy,run,target_fraction,fraction,n_removed,reachable_share,reach_loss,mean_m,median_m,p90_m,p95_m
link,random,15,0.12,0.12004212004212005,342,0.7057515976660184,0.16560155598777437,2130.2498125984253,2270.2450000000003,3714.7011999999995,4712.636999999999
link,random,15,0.14,0.14004914004914004,399,0.6918588496804668,0.17949430397332589,2170.515509236948,2270.2450000000003,3696.6055,4720.3589999999995
link,random,15,0.16,0.16005616005616005,456,0.6346207279799945,0.23673242567379826,2530.750844570928,2336.498,4953.102999999999,5900.213999999999
link,random,15,0.18,0.18006318006318006,513,0.603223117532648,0.2681300361211447,2835.925740672501,2936.417,5437.204,6521.421000000001
link,random,15,0.2,0.20007020007020007,570,0.504584606835232,0.36676854681856075,2486.282649779736,2611.2279999999996,4765.781000000001,6521.421000000001
link,random,15,0.22,0.22007722007722008,627,0.35648791330925256,0.5148652403445402,1842.3028417770847,1637.938,4010.057999999999,4832.151
link,random,15,0.24,0.2400842400842401,684,0.30313976104473467,0.568213392609058,1737.8568450962416,1031.656,4010.057999999999,5015.866
link,random,15,0.26,0.2600912600912601,741,0.28507918866351767,0.5862739649902751,1652.0874961013642,676.115,4010.057999999999,4372.275000000001
link,random,15,0.28,0.2800982800982801,798,0.20311197554876353,0.6682411781050293,892.4958467852256,0.0,3412.071,4919.901
link,random,15,0.3,0.3001053001053001,855,0.18949708252292302,0.6818560711308697,742.2428152492669,0.0,3123.528599999999,4323.234
link,random,15,0.32,0.3201123201123201,912,0.17866073909419283,0.6926924145595998,614.0160964230171,0.0,2336.498,3963.4370000000004
link,random,15,0.34,0.34011934011934014,969,0.17365934981939427,0.6976938038343985,603.3177392,0.0,2336.498,3963.4370000000004
link,random,15,0.36,0.3601263601263601,1026,0.17171436510141705,0.6996387885523757,586.4031957928803,0.0,2336.498,3859.5142999999975
link,random,15,0.38,0.38013338013338016,1083,0.15643234231731037,0.7149208113364823,277.44329662522205,0.0,1463.836,2043.513
link,random,15,0.4,0.40014040014040014,1140,0.15615448735759932,0.7151986662961934,272.41539857651253,0.0,1463.836,2043.513
link,random,16,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,16,0.02,0.020007020007020006,57,0.8666296193387052,0.004723534315087541,1786.896304584803,1898.564,2842.3569999999995,3271.806699999998
link,random,16,0.04,0.04001404001404001,114,0.8591275354265073,0.012225618227285406,1835.184400388098,1979.7429999999995,2842.3569999999995,3312.5529999999994
link,random,16,0.06,0.06002106002106002,171,0.820227841066963,0.05112531258682973,2258.8947523712736,2425.1635000000006,3848.885,4555.8202999999985
link,random,16,0.08,0.08002808002808003,228,0.7993887190886357,0.071964434565157,3280.755399026764,3978.326000000001,5406.152999999999,5470.384999999999
link,random,16,0.1,0.10003510003510004,285,0.7440955821061406,0.12725757154765216,4302.240757281554,5144.774000000001,6673.252999999999,7623.804700000005
link,random,16,0.12,0.12004212004212005,342,0.712142261739372,0.15921089191442073,4545.621163090129,5385.604999999999,7002.919999999999,8053.1849999999995
link,random,16,0.14,0.14004914004914004,399,0.1603223117532648,0.7110308419005279,236.6816637781629,0.0,1055.0839999999998,1481.787
link,random,16,0.16,0.16005616005616005,456,0.15337593776048902,0.7179772158933038,181.57772826086955,0.0,853.7250000000003,1193.9296499999991
link,random,16,0.18,0.18006318006318006,513,0.1514309530425118,0.7199222006112809,166.97603853211007,0.0,810.586200000001,1047.3687999999981
link,random,16,0.2,0.20007020007020007,570,0.14976382328424562,0.7215893303695471,154.89464749536177,0.0,743.7377999999999,980.2318999999993
link,random,16,0.22,0.22007722007722008,627,0.1494859683245346,0.7218671853292582,151.31582342007434,0.0,726.3095000000004,978.159
link,random,16,0.24,0.2400842400842401,684,0.14698527368713532,0.7243678799666574,137.57144234404535,0.0,652.9839999999998,978.159
link,random,16,0.26,0.2600912600912601,741,0.1467074187274243,0.7246457349263684,136.90082007575757,0.0,653.5465,978.159
link,random,16,0.28,0.2800982800982801,798,0.14392886913031397,0.7274242845234787,132.5499961389961,0.0,673.9807000000005,998.8879999999999
link,random,16,0.3,0.3001053001053001,855,0.14253959433175883,0.728813559322034,122.45698245614035,0.0,622.805,906.6169999999997
link,random,16,0.32,0.3201123201123201,912,0.13837176993609335,0.7329813837176994,105.56338554216867,0.0,161.3160000000007,905.9905999999994
link,random,16,0.34,0.34011934011934014,969,0.13726035009724924,0.7340928035565435,92.44568016194332,0.0,0.0,853.7250000000003
link,random,16,0.36,0.3601263601263601,1026,0.13086968602389554,0.7404834676298973,49.90797452229302,0.0,0.0,123.06200000000001
link,random,16,0.38,0.38013338013338016,1083,0.13086968602389554,0.7404834676298973,49.90797452229302,0.0,0.0,123.06200000000001
link,random,16,0.4,0.40014040014040014,1140,0.13086968602389554,0.7404834676298973,49.90797452229302,0.0,0.0,123.06200000000001
link,random,17,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,17,0.02,0.020007020007020006,57,0.8660739094192831,0.00527924423450965,1781.1873894770613,1924.1350000000002,2890.768000000001,3247.480399999998
link,random,17,0.04,0.04001404001404001,114,0.8271742150597389,0.04417893859405386,1820.9336200873363,1929.1889999999999,3091.0479999999993,3515.656
link,random,17,0.06,0.06002106002106002,171,0.8188385662684079,0.05251458738538484,1961.5660203596879,2092.009,3096.9930000000004,3694.6769999999997
link,random,17,0.08,0.08002808002808003,228,0.7415948874687414,0.12975826618505137,1950.1719494192582,2099.1400000000003,3091.0479999999993,3694.6769999999997
link,random,17,0.1,0.10003510003510004,285,0.7174215059738817,0.15393164767991108,2142.427649109218,2377.4209999999994,3400.581,3543.310750000001
link,random,17,0.12,0.12004212004212005,342,0.6860238955265352,0.18532925812725753,2143.006039287161,2337.953,4025.4880000000003,4025.4880000000003
link,random,17,0.14,0.14004914004914004,399,0.6540705751597666,0.2172825784940261,2589.4260632965165,2698.821,5048.377,5512.546
link,random,17,0.16,0.16005616005616005,456,0.6382328424562378,0.23312031119755494,3734.165410970831,3526.276999999999,8960.8086,9020.771999999999
link,random,17,0.18,0.18006318006318006,513,0.46985273687135315,0.4015004167824396,3244.7105665286813,2758.0550000000003,7673.542,8391.259
link,random,17,0.2,0.20007020007020007,570,0.4406779661016949,0.4306751875520978,3449.752062421185,2800.8679999999995,8275.922999999999,9935.1925
link,random,17,0.22,0.22007722007722008,627,0.39149763823284245,0.4798555154209503,2885.3411965933283,2043.513,7437.839,8164.269999999999
link,random,17,0.24,0.2400842400842401,684,0.2909141428174493,0.5804390108363434,1532.0821872015283,1137.3660000000004,4025.4880000000003,4025.4880000000003
link,random,17,0.26,0.2600912600912601,741,0.23895526535148653,0.6323978883023063,1513.8723011627908,0.0,4025.4880000000003,4025.4880000000003
link,random,17,0.28,0.2800982800982801,798,0.23395387607668797,0.6373992775771048,1481.3911187648457,0.0,4025.4880000000003,4025.4880000000003
link,random,17,0.3,0.3001053001053001,855,0.16810225062517367,0.703250903028619,643.5801239669422,0.0,2885.574,3326.8367999999955
link,random,17,0.32,0.3201123201123201,912,0.1667129758266185,0.7046401778271743,609.1978533333333,0.0,2336.498,3125.710799999998
link,random,17,0.34,0.34011934011934014,969,0.1667129758266185,0.7046401778271743,609.1978533333333,0.0,2336.498,3125.710799999998
link,random,17,0.36,0.3601263601263601,1026,0.16504584606835232,0.7063073075854405,591.0260892255892,0.0,2336.498,3123.331
link,random,17,0.38,0.38013338013338016,1083,0.144206724090025,0.7271464295637677,248.6960366088632,0.0,1281.7010000000002,2224.5841999999984
link,random,17,0.4,0.40014040014040014,1140,0.144206724090025,0.7271464295637677,248.6960366088632,0.0,1281.7010000000002,2224.5841999999984
link,random,18,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,18,0.02,0.020007020007020006,57,0.8544040011114198,0.016949152542372947,1782.6892110569106,1887.7380000000003,2741.1759999999995,3334.785
link,random,18,0.04,0.04001404001404001,114,0.8507918866351765,0.02056126701861627,1910.1894624428478,2043.513,3086.936,3617.219
link,random,18,0.06,0.06002106002106002,171,0.8280077799388719,0.043345373714920865,2188.6295338926175,2356.9660000000003,3675.005,3970.6610000000014
link,random,18,0.08,0.08002808002808003,228,0.7996665740483467,0.071686579605446,2325.7272154273796,2551.6929999999993,4025.4880000000003,4083.9720000000007
link,random,18,0.1,0.10003510003510004,285,0.784106696304529,0.08724645734926373,2759.818590715805,3054.993,4567.689800000001,5539.510000000002
link,random,18,0.12,0.12004212004212005,342,0.6690747429841623,0.20227841066963048,3160.036524501661,3646.403,5683.860000000001,5683.860000000001
link,random,18,0.14,0.14004914004914004,399,0.5846068352320088,0.2867463184217839,3231.95519581749,3671.8655000000003,5802.528,6008.425
link,random,18,0.16,0.16005616005616005,456,0.3728813559322034,0.49847179772158934,2648.4887265275706,2661.9270000000006,6027.266,6027.266
link,random,18,0.18,0.18006318006318006,513,0.32120033342595167,0.5501528202278411,2656.5925527681657,2043.513,6027.266,6027.266
link,random,18,0.2,0.20007020007020007,570,0.23812170047235343,0.6332314531814394,2107.394676779463,0.0,7706.419999999997,7845.148999999999
link,random,18,0.22,0.22007722007722008,627,0.16254515143095305,0.7088080022228397,338.4754341880342,0.0,1486.3276,2043.513
link,random,18,0.24,0.2400842400842401,684,0.15059738816337873,0.720755765490414,254.49382103321037,0.0,1043.6105000000002,2043.513
link,random,18,0.26,0.2600912600912601,741,0.14476243400944708,0.7265907196443456,163.67727063339728,0.0,626.817,1607.344
link,random,18,0.28,0.2800982800982801,798,0.1333703806612948,0.7379827729924979,42.50476458333333,0.0,0.0,302.8424999999991
link,random,18,0.3,0.3001053001053001,855,0.13059183106418448,0.7407613225896083,29.31711276595745,0.0,0.0,13.51
link,random,18,0.32,0.3201123201123201,912,0.13059183106418448,0.7407613225896083,29.31711276595745,0.0,0.0,13.51
link,random,18,0.34,0.34011934011934014,969,0.12920255626562935,0.7421505973881634,26.74893548387097,0.0,0.0,0.0
link,random,18,0.36,0.3601263601263601,1026,0.12642400666851902,0.7449291469852737,8.609538461538461,0.0,0.0,0.0
link,random,18,0.38,0.38013338013338016,1083,0.12642400666851902,0.7449291469852737,8.609538461538461,0.0,0.0,0.0
link,random,18,0.4,0.40014040014040014,1140,0.12642400666851902,0.7449291469852737,8.609538461538461,0.0,0.0,0.0
link,random,19,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,19,0.02,0.020007020007020006,57,0.8621839399833287,0.009169213670464083,1857.342990331937,2020.114,2967.3956000000026,3515.656
link,random,19,0.04,0.04001404001404001,114,0.8246735204223395,0.04667963323145319,1898.5194949460915,2075.1540000000005,3154.515,3515.656
link,random,19,0.06,0.06002106002106002,171,0.8149485968324535,0.05640455682133927,1939.4335554040235,2096.7189999999996,3215.6989999999996,3515.656
link,random,19,0.08,0.08002808002808003,228,0.7743817727146429,0.09697138093914981,2084.108131682813,2230.211,3777.724000000001,3777.724000000001
link,random,19,0.1,0.10003510003510004,285,0.7624340094470686,0.1089191442067241,2107.138967930029,2270.2990000000004,3777.724000000001,3813.4120999999964
link,random,19,0.12,0.12004212004212005,342,0.6832453459294249,0.18810780772436786,2079.9985518503463,2120.5459999999994,3777.724000000001,4057.7349999999997
link,random,19,0.14,0.14004914004914004,399,0.639344262295082,0.23200889135871072,2181.437767057801,2309.137,4273.347000000001,5225.39
link,random,19,0.16,0.16005616005616005,456,0.6146151708808002,0.25673798277299253,2672.12927124774,2539.7749999999996,5900.189999999997,6194.574149999998
link,random,19,0.18,0.18006318006318006,513,0.5773826062795221,0.29397054737427064,2600.8638142444656,2488.136,5859.741999999997,6048.813599999989
link,random,19,0.2,0.20007020007020007,570,0.5484856904695748,0.3228674631842179,2899.322566362715,2570.614,7862.156000000001,8288.708999999997
link,random,19,0.22,0.22007722007722008,627,0.49763823284245623,0.3737149208113365,2925.555548297041,2488.136,7942.236999999997,8329.156999999997
link,random,19,0.24,0.2400842400842401,684,0.3317588218949708,0.5395943317588219,1692.6971231155778,1584.995,3561.2507,4485.920999999999
link,random,19,0.26,0.2600912600912601,741,0.2297860516810225,0.6415671019727702,1579.9981293833132,0.0,5089.536599999999,6342.392
link,random,19,0.28,0.2800982800982801,798,0.1992220061128091,0.6721311475409837,1249.5035062761506,0.0,4485.920999999999,8277.869
link,random,19,0.3,0.3001053001053001,855,0.19199777716032232,0.6793553764934704,1264.572930535456,0.0,4485.920999999999,8277.869
link,random,19,0.32,0.3201123201123201,912,0.1917199222006113,0.6796332314531814,1264.434960869565,0.0,4485.920999999999,8277.869
link,random,19,0.34,0.34011934011934014,969,0.14976382328424562,0.7215893303695471,192.81913729128016,0.0,603.5600000000001,2023.7389999999994
link,random,19,0.36,0.3601263601263601,1026,0.14392886913031397,0.7274242845234787,175.86752895752898,0.0,589.5219999999999,2039.021
link,random,19,0.38,0.38013338013338016,1083,0.14392886913031397,0.7274242845234787,175.86752895752898,0.0,589.5219999999999,2039.021
link,random,19,0.4,0.40014040014040014,1140,0.13225896082245067,0.739094192831342,110.08934453781512,0.0,0.0,973.03125
link,random,20,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,20,0.02,0.020007020007020006,57,0.8680188941372603,0.003334259516532434,2032.193099551857,2200.662,3839.6839999999993,4054.471999999999
link,random,20,0.04,0.04001404001404001,114,0.8191164212281189,0.05223673242567384,2174.0184972862958,2491.895,3839.6839999999993,4054.471999999999
link,random,20,0.06,0.06002106002106002,171,0.8046679633231453,0.06668519033064746,2430.1379433701654,2599.6010000000006,4242.868,4457.656
link,random,20,0.08,0.08002808002808003,228,0.7868852459016393,0.0844679077521534,2625.240233403955,2855.564,4396.5715,4690.837
link,random,20,0.1,0.10003510003510004,285,0.775215337593776,0.0961378160600167,2879.9056752688175,3069.701,5262.5160000000005,5262.5160000000005
link,random,20,0.12,0.12004212004212005,342,0.7546540705751598,0.11669908307863297,3123.6203067010306,3575.165,6022.946000000001,6022.946000000001
link,random,20,0.14,0.14004914004914004,399,0.6532370102806335,0.2181161433731592,3104.704301148447,3448.7129999999993,6338.552,6338.552
link,random,20,0.16,0.16005616005616005,456,0.5959988885801611,0.2753542650736316,3460.2749174825176,3393.967999999999,7795.111200000001,8565.187999999998
link,random,20,0.18,0.18006318006318006,513,0.531814392886913,0.3395387607668797,3523.274340647858,3684.426,7195.641700000002,8261.241550000002
link,random,20,0.2,0.20007020007020007,570,0.28869130313976105,0.5826618505140317,1902.233114533205,736.9330000000001,6813.896200000001,7942.910999999993
link,random,20,0.22,0.22007722007722008,627,0.27896637954987497,0.5923867741039177,1875.484874501992,639.5889999999999,6820.601000000001,8551.60924999999
link,random,20,0.24,0.2400842400842401,684,0.216171158655182,0.6551819949986107,913.704823907455,0.0,3260.5996000000027,3999.0963
link,random,20,0.26,0.2600912600912601,741,0.21033620450125035,0.6610169491525424,830.670036988111,0.0,2873.79,3684.426
link,random,20,0.28,0.2800982800982801,798,0.20700194498471797,0.6643512086690748,862.2784872483221,0.0,2920.890600000002,3684.426
link,random,20,0.3,0.3001053001053001,855,0.18449569324812448,0.6868574604056683,583.1084759036145,0.0,2435.815,2849.04315
link,random,20,0.32,0.3201123201123201,912,0.1783828841344818,0.692970269519311,526.794147975078,0.0,2115.924299999991,2445.475
link,random,20,0.34,0.34011934011934014,969,0.17338149485968324,0.6979716587941095,450.71961378205134,0.0,1681.5479999999998,2435.815
link,random,20,0.36,0.3601263601263601,1026,0.17254792998055016,0.6988052236732426,447.7390064412239,0.0,1681.5479999999998,2435.815
link,random,20,0.38,0.38013338013338016,1083,0.14337315921089192,0.7279799944429008,150.04225193798453,0.0,720.2060000000002,1415.4852500000004
link,random,20,0.4,0.40014040014040014,1140,0.1430953042511809,0.7282578494026118,148.2175475728156,0.0,720.2060000000002,1416.4340999999997
link,random,21,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,21,0.02,0.020007020007020006,57,0.8666296193387052,0.004723534315087541,1989.6031782622636,2255.347,3247.457000000001,3588.584
link,random,21,0.04,0.04001404001404001,114,0.8449569324812448,0.026396221172547918,2048.583106215061,2308.171,3436.3450000000003,4052.0239999999994
link,random,21,0.06,0.06002106002106002,171,0.8021672686857461,0.06918588496804667,2165.9554693453415,2426.937999999999,3506.093,4266.533
link,random,21,0.08,0.08002808002808003,228,0.7557654904140039,0.11558766323978886,2273.013311029412,2434.809,4146.81,4599.411749999993
link,random,21,0.1,0.10003510003510004,285,0.6649069185884968,0.2064462350652959,2603.207692018387,2666.413,4739.248,5746.758
link,random,21,0.12,0.12004212004212005,342,0.6471242011669909,0.22422895248680186,4294.544805925289,4787.029,7677.995000000048,8859.422400000001
link,random,21,0.14,0.14004914004914004,399,0.5782161711586552,0.29313698249513753,4289.222643921191,4891.241,8101.695000000001,8917.569000000001
link,random,21,0.16,0.16005616005616005,456,0.5623784384551265,0.30897471519866626,4336.826281126482,5002.321,8202.265000000001,8971.989000000001
link,random,21,0.18,0.18006318006318006,513,0.5179216449013615,0.35343150875243123,4404.802559549356,5187.009000000001,9273.080000000004,9973.043000000001
link,random,21,0.2,0.20007020007020007,570,0.41455959988885804,0.4567935537649347,4045.2319886058976,4175.96,10160.116,10782.97835
link,random,21,0.22,0.22007722007722008,627,0.3350930814115032,0.5362600722422896,4432.610640961858,2051.1315,11447.6425,12429.012249999996
link,random,21,0.24,0.2400842400842401,684,0.2809113642678522,0.5904417893859406,3333.9976518298718,1137.3660000000004,10893.793000000001,12009.023
link,random,21,0.26,0.2600912600912601,741,0.21644901361489302,0.6549041400388997,1404.4343311938383,0.0,5359.496000000001,5908.557399999996
link,random,21,0.28,0.2800982800982801,798,0.17421505973881635,0.6971380939149764,427.8677783094099,0.0,1463.836,2054.178899999999
link,random,21,0.3,0.3001053001053001,855,0.1719922200611281,0.6993609335926646,427.7522681744749,0.0,1463.836,2043.513
link,random,21,0.32,0.3201123201123201,912,0.15559877743817727,0.7157543762156154,260.65908750000006,0.0,1181.693,1355.44
link,random,21,0.34,0.34011934011934014,969,0.15559877743817727,0.7157543762156154,260.65908750000006,0.0,1181.693,1355.44
link,random,21,0.36,0.3601263601263601,1026,0.15532092247846624,0.7160322311753264,327.5325742397138,0.0,1754.0830000000003,1975.9510000000005
link,random,21,0.38,0.38013338013338016,1083,0.1550430675187552,0.7163100861350375,324.8243584229391,0.0,1754.0830000000003,1975.9510000000005
link,random,21,0.4,0.40014040014040014,1140,0.15226451792164492,0.7190886357321478,297.5900182481752,0.0,1686.4021000000005,1975.9510000000005
link,random,22,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,22,0.02,0.020007020007020006,57,0.8541261461517088,0.017227007502083946,1843.5430640858817,1923.4955,3216.327,3604.7180000000003
link,random,22,0.04,0.04001404001404001,114,0.8302306196165602,0.04112253403723254,2148.3136024096384,2261.792,3689.525,4022.5708500000146
link,random,22,0.06,0.06002106002106002,171,0.8174492914698528,0.05390386218393994,2374.085455132563,2463.16,4114.075,5314.393199999985
link,random,22,0.08,0.08002808002808003,228,0.7993887190886357,0.071964434565157,2417.2127695516165,2549.1420000000003,4162.1072,5438.425
link,random,22,0.1,0.10003510003510004,285,0.7124201166990831,0.15893303695470962,2741.8085565522624,3160.1770000000006,4514.81,4917.659
link,random,22,0.12,0.12004212004212005,342,0.6201722700750208,0.2511808835787719,2630.850924283154,3030.5459999999994,4593.750800000002,4965.509999999998
link,random,22,0.14,0.14004914004914004,399,0.5865518199499861,0.28480133370380667,4043.689847939365,4051.5889999999995,7388.126000000001,8500.162999999999
link,random,22,0.16,0.16005616005616005,456,0.15559877743817727,0.7157543762156154,212.04451428571429,0.0,855.7916000000007,1468.703649999997
link,random,22,0.18,0.18006318006318006,513,0.153098082800778,0.7182550708530148,176.54971869328494,0.0,740.219,1121.2720000000004
link,random,22,0.2,0.20007020007020007,570,0.15254237288135594,0.7188107807724368,168.70651730418942,0.0,731.2349999999999,1086.662800000002
link,random,22,0.22,0.22007722007722008,627,0.14920811336482356,0.7221450402889692,154.61259776536312,0.0,668.7200000000004,1034.749
link,random,22,0.24,0.2400842400842401,684,0.14920811336482356,0.7221450402889692,154.76356983240225,0.0,668.7200000000004,1034.749
link,random,22,0.26,0.2600912600912601,741,0.14809669352597943,0.7232564601278133,146.64378048780486,0.0,627.8338000000001,959.18
link,random,22,0.28,0.2800982800982801,798,0.14809669352597943,0.7232564601278133,146.64378048780486,0.0,627.8338000000001,959.18
link,random,22,0.3,0.3001053001053001,855,0.14809669352597943,0.7232564601278133,147.33677110694182,0.0,629.679,959.18
link,random,22,0.32,0.3201123201123201,912,0.14809669352597943,0.7232564601278133,147.33677110694182,0.0,629.679,959.18
link,random,22,0.34,0.34011934011934014,969,0.14754098360655737,0.7238121700472353,143.99435216572502,0.0,622.805,959.18
link,random,22,0.36,0.3601263601263601,1026,0.1467074187274243,0.7246457349263684,134.9223352272727,0.0,592.3543000000002,959.18
link,random,22,0.38,0.38013338013338016,1083,0.1467074187274243,0.7246457349263684,134.9223352272727,0.0,592.3543000000002,959.18
link,random,22,0.4,0.40014040014040014,1140,0.1467074187274243,0.7246457349263684,134.9223352272727,0.0,592.3543000000002,959.18
link,random,23,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,23,0.02,0.020007020007020006,57,0.8685746040566824,0.0027785495971103247,1762.4198512476007,1978.9605,2832.853,3424.228500000001
link,random,23,0.04,0.04001404001404001,114,0.8485690469574881,0.022784106696304596,1726.9068343156516,1993.1190000000001,2791.1480000000006,3040.2650000000003
link,random,23,0.06,0.06002106002106002,171,0.8441233676021117,0.027229786051681026,1842.3525184331795,2066.185,2890.768000000001,3348.5752000000007
link,random,23,0.08,0.08002808002808003,228,0.8093914976382328,0.06196165601555992,1943.239074836938,2075.1000000000004,3565.044,4305.259
link,random,23,0.1,0.10003510003510004,285,0.7727146429563768,0.09863851069741592,2164.3284167565625,2307.4120000000003,4493.15,4907.864000000001
link,random,23,0.12,0.12004212004212005,342,0.604056682411781,0.2672964712420117,1834.187421803128,2008.3225000000004,3218.106,3969.889999999999
link,random,23,0.14,0.14004914004914004,399,0.5543206446235065,0.31703250903028624,2082.0325182957395,2255.347,4025.4880000000003,4645.969000000001
link,random,23,0.16,0.16005616005616005,456,0.504584606835232,0.36676854681856075,2176.2718788546254,2488.136,4025.4880000000003,5464.320000000001
link,random,23,0.18,0.18006318006318006,513,0.4937482634065018,0.37760489024729094,2344.0288981429376,2488.136,4496.424000000001,5781.128000000001
link,random,23,0.2,0.20007020007020007,570,0.4667963323145318,0.4045568213392609,2313.5978970238098,2488.136,4496.424000000001,5403.032000000001
link,random,23,0.22,0.22007722007722008,627,0.4003889969435954,0.4709641567101973,3623.747015267176,2397.0280000000002,11242.182,11242.182
link,random,23,0.24,0.2400842400842401,684,0.32147818838566267,0.5498749652681301,2494.7689904926533,1533.86,6017.313,7753.714
link,random,23,0.26,0.2600912600912601,741,0.31230897471519864,0.559044178938594,2420.77740480427,1374.2280000000005,6017.313,7753.714
link,random,23,0.28,0.2800982800982801,798,0.2945262572936927,0.5768268963601,2340.2772386792453,1303.2130000000004,6017.313,7753.714
link,random,23,0.3,0.3001053001053001,855,0.15254237288135594,0.7188107807724368,178.91189253187616,0.0,953.6087999999992,1396.1358000000014
link,random,23,0.32,0.3201123201123201,912,0.14087246457349265,0.7304806890803001,73.93461932938857,0.0,227.394,645.8629999999996
link,random,23,0.34,0.34011934011934014,969,0.14059460961378162,0.7307585440400111,73.11182806324112,0.0,227.394,647.9815000000001
link,random,23,0.36,0.3601263601263601,1026,0.13892747985551543,0.7324256737982773,70.19164400000001,0.0,206.63660000000024,621.4040999999953
link,random,23,0.38,0.38013338013338016,1083,0.13892747985551543,0.7324256737982773,70.19164400000001,0.0,206.63660000000024,621.4040999999953
link,random,23,0.4,0.40014040014040014,1140,0.13726035009724924,0.7340928035565435,63.210008097166,0.0,0.0,589.5219999999999
link,random,24,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,24,0.02,0.020007020007020006,57,0.8677410391775493,0.003612114476243433,1726.6839558117194,1887.9070000000002,2609.424,3313.2949999999996
link,random,24,0.04,0.04001404001404001,114,0.8313420394554043,0.04001111419838843,1803.8473666443851,1907.0885,2842.4109999999996,3694.6769999999997
link,random,24,0.06,0.06002106002106002,171,0.7696582383995554,0.10169491525423735,1792.3916148014441,1843.8939999999998,2842.4109999999996,3992.343
link,random,24,0.08,0.08002808002808003,228,0.7443734370658516,0.12697971658794116,1811.028876446435,1844.6319999999996,3000.8122000000085,4061.3640000000005
link,random,24,0.1,0.10003510003510004,285,0.6804667963323145,0.19088635732147818,2003.777804409963,2219.717,3675.6020000000008,4266.533
link,random,24,0.12,0.12004212004212005,342,0.5876632397888303,0.28368991386496245,2005.296152718676,2110.2599999999998,4059.2698,4575.982
link,random,24,0.14,0.14004914004914004,399,0.5626562934148375,0.30869686023895526,2263.5826745679014,2345.998,4965.773,5211.052399999997
link,random,24,0.16,0.16005616005616005,456,0.49208113364823564,0.3792720200055571,2311.647256916996,2386.587,5503.899999999999,5927.1889999999985
link,random,24,0.18,0.18006318006318006,513,0.36371214226173937,0.5076410113920533,1516.3361390374332,1368.9260000000002,3802.9149999999995,4266.533
link,random,24,0.2,0.20007020007020007,570,0.34565156988052237,0.5257015837732704,1619.0032274919613,1461.984,4277.189,5222.218999999999
link,random,24,0.22,0.22007722007722008,627,0.2450680744651292,0.6262850791886635,1258.401461451247,0.0,4547.8841,5225.612000000001
link,random,24,0.24,0.2400842400842401,684,0.24367879966657405,0.6276743539872187,1244.1475233751426,0.0,4502.7336,5225.612000000001
link,random,24,0.26,0.2600912600912601,741,0.1972770213948319,0.6740761322589608,581.0844732394365,0.0,2249.5366000000004,2463.131
link,random,24,0.28,0.2800982800982801,798,0.18449569324812448,0.6868574604056683,508.80465813253005,0.0,2043.513,2463.131
link,random,24,0.3,0.3001053001053001,855,0.17616004445679356,0.6951931091969992,407.1047476340694,0.0,1775.263,2066.874450000001
link,random,24,0.32,0.3201123201123201,912,0.15337593776048902,0.7179772158933038,219.5999547101449,0.0,1104.6770000000008,1873.4464499999985
link,random,24,0.34,0.34011934011934014,969,0.14698527368713532,0.7243678799666574,181.61851984877126,0.0,589.5219999999999,2025.9253999999987
link,random,24,0.36,0.3601263601263601,1026,0.1397610447346485,0.7315921089191442,132.65635984095428,0.0,227.394,1203.8434999999981
link,random,24,0.38,0.38013338013338016,1083,0.1397610447346485,0.7315921089191442,132.65635984095428,0.0,227.394,1203.8434999999981
link,random,24,0.4,0.40014040014040014,1140,0.1397610447346485,0.7315921089191442,132.65635984095428,0.0,227.394,1203.8434999999981
link,random,25,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
link,random,25,0.02,0.020007020007020006,57,0.8488469019171992,0.022506251736593486,1715.5801492635023,1911.515,2632.2243999999996,3515.656
link,random,25,0.04,0.04001404001404001,114,0.8263406501806058,0.04501250347318697,1844.6303365837255,2005.0495000000003,2885.844,3515.656
link,random,25,0.06,0.06002106002106002,171,0.8066129480411225,0.06474020561267024,1931.677034791595,2200.662,2948.665000000001,4026.017
link,random,25,0.08,0.08002808002808003,228,0.7949430397332592,0.07641011392053354,1992.158770010486,2251.4870000000005,3409.7560000000003,4026.017
link,random,25,0.1,0.10003510003510004,285,0.7518755209780494,0.1194776326757433,2088.5873130081304,2234.071,3631.7189999999996,4248.433
