grid_id,x_hk80,y_hk80,lon,lat,node_id,snap_dist_m,valid_origin,reachable,nearest_hospital_id,nearest_hospital,nearest_hospital_tc,distance_m,distance_km
834,833850.0,817450.0,114.15340923521904,22.295973011999394,170,765.1505641717497,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
835,833950.0,817450.0,114.15437967013598,22.295973149146622,170,719.2075857900593,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
836,834050.0,817450.0,114.15535010506069,22.295973280490593,170,684.8822651110073,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
837,834150.0,817450.0,114.1563205399929,22.29597340603129,170,663.9788269735735,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
838,834250.0,817450.0,114.15729097493228,22.295973525768723,170,657.7781147733796,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
839,834350.0,817450.0,114.1582614098785,22.2959736397029,170,666.6904933178813,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
840,834450.0,817450.0,114.15923184483128,22.295973747833802,170,690.1306973943839,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
841,834550.0,817450.0,114.16020227979025,22.29597385016145,170,726.6942583312994,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
842,834650.0,817450.0,114.1611727147551,22.295973946685823,1419,727.1406016009454,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
843,834750.0,817450.0,114.16214314972555,22.29597403740694,1102,724.215180148742,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
844,834850.0,817450.0,114.16311358470121,22.295974122324786,1102,629.8417019299537,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
845,834950.0,817450.0,114.16408401968182,22.295974201439357,1653,530.7837763498204,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
846,835050.0,817450.0,114.16505445466704,22.295974274750677,1653,430.9061282911701,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
847,835150.0,817450.0,114.16602488965654,22.29597434225872,1653,331.10234907290584,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
848,835250.0,817450.0,114.16699532465002,22.295974403963505,1653,231.46801015325312,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
849,835350.0,817450.0,114.16796575964715,22.295974459865022,1653,132.38622997508682,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
850,835450.0,817450.0,114.16893619464759,22.295974509963266,1653,38.40296928268258,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
851,835550.0,817450.0,114.16990662965105,22.295974554258255,649,41.55727738484329,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1943.9290000000003,1.9439290000000002
852,835650.0,817450.0,114.1708770646572,22.29597459274998,1654,45.48213249344263,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2017.51,2.01751
853,835750.0,817450.0,114.17184749966573,22.29597462543843,1098,55.023248558961924,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2104.02,2.10402
854,835850.0,817450.0,114.17281793467632,22.29597465232361,1096,70.4830258981637,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1562.201,1.562201
855,835950.0,817450.0,114.17378836968861,22.295974673405524,854,29.60378077851369,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1879.157,1.879157
856,836050.0,817450.0,114.17475880470234,22.295974688684172,647,59.18665511791783,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1772.6870000000001,1.7726870000000001
857,836150.0,817450.0,114.17572923971714,22.295974698159572,1407,23.568507772608186,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2097.293,2.097293
858,836250.0,817450.0,114.17669967473272,22.295974701831675,1408,45.548652597814,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1972.2980000000002,1.9722980000000003
859,836350.0,817450.0,114.17767010974873,22.295974699700537,1406,83.16424544923208,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2083.6850000000004,2.0836850000000005
860,836450.0,817450.0,114.17864054476492,22.295974691766123,1406,166.27599609901304,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2083.6850000000004,2.0836850000000005
861,836550.0,817450.0,114.17961097978088,22.295974678028447,287,219.89918019691493,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1776.295,1.7762950000000002
862,836650.0,817450.0,114.18058141479634,22.29597465848749,287,276.3144037471027,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1776.295,1.7762950000000002
863,836750.0,817450.0,114.18155184981097,22.295974633143278,1404,346.1469422575629,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1823.145,1.823145
864,836850.0,817450.0,114.18252228482449,22.295974601995795,31,381.80860657075476,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
865,836950.0,817450.0,114.1834927198365,22.295974565045046,31,405.77887069808867,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
866,837050.0,817450.0,114.18446315484672,22.29597452229103,31,451.1487246557735,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
867,837150.0,817450.0,114.18543358985487,22.29597447373376,1462,429.7967647326285,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
868,837250.0,817450.0,114.18640402486055,22.295974419373202,1462,421.6923142364919,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
869,837350.0,817450.0,114.18737445986352,22.295974359209396,1462,436.9480023957337,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
870,837450.0,817450.0,114.18834489486339,22.295974293242327,1462,473.3103693234661,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
871,837550.0,817450.0,114.18931532985991,22.295974221471972,1462,526.4236455751296,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
872,837650.0,817450.0,114.19028576485269,22.29597414389837,1114,584.7796414552587,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
873,837750.0,817450.0,114.19125619984145,22.295974060521484,1114,650.6320027289969,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
874,837850.0,817450.0,114.19222663482589,22.29597397134134,1114,724.3457578323696,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
875,837950.0,817450.0,114.19319706980563,22.295973876357937,1463,786.8513584970163,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
876,838050.0,817450.0,114.19416750478041,22.295973775571262,1463,840.0798832209415,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
877,838150.0,817450.0,114.19513793974987,22.295973668981325,1463,901.2953788944117,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
878,838250.0,817450.0,114.1961083747137,22.295973556588113,1463,968.9852990837022,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
879,838350.0,817450.0,114.19707880967161,22.295973438391645,1463,1041.888506350004,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
880,838450.0,817450.0,114.19804924462323,22.29597331439191,1463,1118.9865099670114,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
881,838550.0,817450.0,114.19901967956828,22.295973184588913,1463,1199.4706996471666,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
882,838650.0,817450.0,114.1999901145064,22.29597304898265,1463,1282.703827520591,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
883,838750.0,817450.0,114.20096054943734,22.295972907573123,1463,1368.1842927617188,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
884,838850.0,817450.0,114.20193098436069,22.295972760360325,1463,1455.5162001103922,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
885,833050.0,817550.0,114.14564555581175,22.296874767752048,50,774.1322202718299,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
886,833150.0,817550.0,114.14661599689107,22.29687495133397,50,774.1241797141596,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
887,833250.0,817550.0,114.14758643798078,22.29687512911238,50,786.9280759848692,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
888,833350.0,817550.0,114.14855687908049,22.29687530108727,50,811.9380197578973,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
889,833450.0,817550.0,114.14952732018995,22.296875467258623,50,848.0748192721579,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
890,833550.0,817550.0,114.15049776130881,22.29687562762647,170,887.9750209926926,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
891,833650.0,817550.0,114.15146820243679,22.296875782190785,170,812.5907970882956,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
892,833750.0,817550.0,114.1524386435735,22.296875930951586,170,743.0396820616045,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
893,833850.0,817550.0,114.15340908471869,22.29687607390885,170,681.110956250029,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
894,833950.0,817550.0,114.15437952587197,22.296876211062603,170,629.0598543298146,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
895,834050.0,817550.0,114.15534996703308,22.296876342412812,170,589.5086648515577,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
896,834150.0,817550.0,114.15632040820168,22.29687646795951,170,565.0881626265806,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
897,834250.0,817550.0,114.15729084937743,22.29687658770268,170,557.78920493884,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
898,834350.0,817550.0,114.15826129056003,22.29687670164234,170,568.2719091701806,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
899,834450.0,817550.0,114.15923173174919,22.296876809778457,170,595.5981265564395,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
900,834550.0,817550.0,114.16020217294451,22.296876912111053,170,637.6059080365859,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
901,834650.0,817550.0,114.16117261414576,22.29687700864013,1419,627.3580481080439,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
902,834750.0,817550.0,114.16214305535257,22.296877099365673,1419,628.2315716658509,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
903,834850.0,817550.0,114.16311349656462,22.2968771842877,1102,601.7007118633659,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
904,834950.0,817550.0,114.1640839377816,22.296877263406202,1102,504.23872222294364,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
905,835050.0,817550.0,114.1650543790032,22.296877336721167,1102,408.0069010705244,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
906,835150.0,817550.0,114.16602482022907,22.29687740423262,1102,314.13782588748916,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
907,835250.0,817550.0,114.16699526145892,22.29687746594054,1102,225.60034571220015,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
908,835350.0,817550.0,114.16796570269243,22.296877521844934,1653,150.98379278605495,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
909,835450.0,817550.0,114.16893614392927,22.296877571945796,1653,82.12660864039417,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2003.8200000000002,2.00382
910,835550.0,817550.0,114.1699065851691,22.29687761624315,832,66.06195098119274,True,False,-1,,,,
911,835650.0,817550.0,114.17087702641165,22.296877654736967,833,29.8737199658931,True,False,-1,,,,
912,835750.0,817550.0,114.17184746765655,22.29687768742725,830,43.213276954848304,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1922.562,1.9225619999999999
913,835850.0,817550.0,114.1728179089035,22.296877714314018,830,58.099969529729705,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1922.562,1.9225619999999999
914,835950.0,817550.0,114.17378835015218,22.29687773539726,843,15.9008671333774,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1818.287,1.818287
915,836050.0,817550.0,114.17475879140227,22.296877750676963,853,18.28734624767718,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1912.1960000000001,1.9121960000000002
916,836150.0,817550.0,114.17572923265345,22.29687776015316,1100,42.90452021886492,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1603.432,1.603432
917,836250.0,817550.0,114.17669967390543,22.296877763825822,1408,56.592550358175394,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1972.2980000000002,1.9722980000000003
918,836350.0,817550.0,114.17767011515782,22.29687776169495,1406,64.87282323165692,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2083.6850000000004,2.0836850000000005
919,836450.0,817550.0,114.17864055641037,22.29687775376056,6,100.9700327908662,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1744.2060000000001,1.7442060000000001
920,836550.0,817550.0,114.17961099766272,22.29687774002264,287,135.0012502184227,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1776.295,1.7762950000000002
921,836650.0,817550.0,114.18058143891457,22.2968777204812,1404,204.99316105336462,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1823.145,1.823145
922,836750.0,817550.0,114.18155188016559,22.29687769513623,31,284.7021870512454,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
923,836850.0,817550.0,114.18252232141546,22.29687766398773,31,282.726042601804,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
924,836950.0,817550.0,114.18349276266386,22.2968776270357,31,314.3448663789372,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
925,837050.0,817550.0,114.18446320391047,22.296877584280146,1462,370.6003345807932,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
926,837150.0,817550.0,114.18543364515499,22.296877535721084,1462,332.3307943945154,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
927,837250.0,817550.0,114.18640408639706,22.296877481358475,1462,321.780835063842,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
928,837350.0,817550.0,114.18737452763641,22.296877421192345,1462,341.5289954394463,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
929,837450.0,817550.0,114.18834496887267,22.29687735522269,1462,386.96408572033033,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
930,837550.0,817550.0,114.18931541010555,22.296877283449515,1114,444.9105389063327,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
931,837650.0,817550.0,114.1902858513347,22.29687720587281,1114,509.2152408800505,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
932,837750.0,817550.0,114.19125629255986,22.296877122492575,1114,583.6565218166694,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
933,837850.0,817550.0,114.19222673378066,22.296877033308824,1463,651.9708684093308,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
934,837950.0,817550.0,114.1931971749968,22.296876938321542,1463,701.1883934281338,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
935,838050.0,817550.0,114.19416761620793,22.29687683753074,1463,760.4369223691325,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
936,838150.0,817550.0,114.19513805741377,22.296876730936408,1463,827.5647785679067,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
937,838250.0,817550.0,114.196108498614,22.29687661853855,1463,900.8121960486876,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
938,838350.0,817550.0,114.19707893980826,22.29687650033716,1463,978.8062946129687,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
939,838450.0,817550.0,114.19804938099628,22.29687637633226,1463,1060.5003122101757,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
940,838550.0,817550.0,114.19901982217769,22.296876246523837,1463,1145.1026425704338,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
941,838650.0,817550.0,114.1999902633522,22.296876110911867,1463,1232.0142904389143,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
942,838750.0,817550.0,114.2009607045195,22.296875969496387,1463,1320.7794523195807,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
943,838850.0,817550.0,114.20193114567925,22.296875822277382,1463,1411.0483731940315,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
944,833050.0,817650.0,114.14564535540971,22.297777829499925,50,873.9468247695432,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
945,833150.0,817650.0,114.14661580272572,22.29777801309043,50,873.9397025423975,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
946,833250.0,817650.0,114.14758625005211,22.297778190877185,50,885.301166177376,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
947,833350.0,817650.0,114.14855669738853,22.297778362860143,50,907.6043774630824,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,4128.325,4.128325
948,833450.0,817650.0,114.14952714473469,22.297778529039313,170,913.866632049139,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
949,833550.0,817650.0,114.15049759209026,22.297778689414695,170,828.8283216556098,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
950,833650.0,817650.0,114.1514680394549,22.29777884398631,170,747.5028778433389,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
951,833750.0,817650.0,114.15243848682832,22.297778992754143,170,671.2411772155313,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
952,833850.0,817650.0,114.15340893421016,22.297779135718187,170,601.9708328443421,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
953,833950.0,817650.0,114.15437938160018,22.297779272878454,170,542.3772203927166,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
954,834050.0,817650.0,114.15534982899798,22.29777940423492,170,495.96090048162876,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
955,834150.0,817650.0,114.15632027640326,22.297779529787615,170,466.67052661611996,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
956,834250.0,817650.0,114.15729072381572,22.297779649536526,170,457.8051397896111,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
957,834350.0,817650.0,114.15826117123503,22.29777976348164,170,470.5206813981761,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
958,834450.0,817650.0,114.15923161866085,22.297779871622986,170,503.1837410221266,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
959,834550.0,817650.0,114.1602020660929,22.297779973960548,1419,545.2760763535058,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
960,834650.0,817650.0,114.16117251353083,22.297780070494316,1419,527.6578309428229,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
961,834750.0,817650.0,114.16214296097434,22.297780161224306,1419,528.6961071041616,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2266.09,2.26609
962,834850.0,817650.0,114.1631134084231,22.2977802461505,1416,536.4693464922727,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2503.847,2.5038470000000004
963,834950.0,817650.0,114.16408385587678,22.297780325272914,1102,489.48939330274305,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
964,835050.0,817650.0,114.16505430333507,22.297780398591545,1102,389.63163178575894,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
965,835150.0,817650.0,114.16602475079766,22.297780466106392,1102,289.87195590498055,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
966,835250.0,817650.0,114.1669951982642,22.29778052781744,1102,190.36463209410718,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
967,835350.0,817650.0,114.16796564573441,22.297780583724727,1102,91.93277698661416,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
968,835450.0,817650.0,114.16893609320792,22.297780633828207,1102,25.779406832126508,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1612.52,1.61252
969,835550.0,817650.0,114.16990654068447,22.297780678127914,1101,55.56589989943818,True,False,-1,,,,
970,835650.0,817650.0,114.1708769881637,22.29778071662384,1101,45.27883417684107,True,False,-1,,,,
971,835750.0,817650.0,114.17184743564532,22.29778074931597,1106,48.952239002956574,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1276.777,1.276777
972,835850.0,817650.0,114.17281788312896,22.297780776204306,1107,75.18536940169051,True,False,-1,,,,
973,835950.0,817650.0,114.17378833061434,22.297780797288873,1107,53.73067813146399,True,False,-1,,,,
974,836050.0,817650.0,114.17475877810115,22.29778081256964,848,39.750465663710926,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1680.9240000000002,1.6809240000000003
975,836150.0,817650.0,114.17572922558904,22.29778082204663,431,36.951478625120046,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1499.133,1.499133
976,836250.0,817650.0,114.17669967307769,22.297780825719833,431,116.40601069202172,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1499.133,1.499133
977,836350.0,817650.0,114.1776701205668,22.297780823589243,213,66.87718391748582,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1686.829,1.686829
978,836450.0,817650.0,114.17864056805603,22.297780815654875,287,10.051139386033872,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1776.295,1.7762950000000002
979,836550.0,817650.0,114.1796110155451,22.297780801916723,1404,65.01297195976188,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1823.145,1.823145
980,836650.0,817650.0,114.18058146303365,22.297780782374783,1404,159.5004875975242,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1823.145,1.823145
981,836750.0,817650.0,114.18155191052135,22.297780757029056,31,187.6473778807954,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
982,836850.0,817650.0,114.18252235800793,22.29778072587953,31,184.63536573217166,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
983,836950.0,817650.0,114.18349280549302,22.297780688926238,31,230.14972981206728,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2180.603,2.180603
984,837050.0,817650.0,114.18446325297633,22.29778064616916,1462,288.206706930375,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
985,837150.0,817650.0,114.18543370045754,22.297780597608277,1462,236.98576925871495,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
986,837250.0,817650.0,114.18640414793633,22.297780543243626,1462,221.94910169369626,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
987,837350.0,817650.0,114.18737459541235,22.29778048307518,1462,249.72094956998012,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2075.1000000000004,2.0751000000000004
988,837450.0,817650.0,114.18834504288532,22.297780417102953,1114,306.46948657134845,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
989,837550.0,817650.0,114.18931549035489,22.297780345326938,1114,367.80201211237323,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
990,837650.0,817650.0,114.19028593782078,22.297780267747136,1114,443.43330279593886,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1993.1190000000001,1.993119
991,837750.0,817650.0,114.1912563852826,22.29778018436356,1463,520.5736894429392,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
992,837850.0,817650.0,114.1922268327401,22.29778009517618,1463,563.5566661518114,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
993,837950.0,817650.0,114.19319728019295,22.29778000018503,1463,619.8348697742447,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
994,838050.0,817650.0,114.19416772764079,22.29777989939009,1463,686.1446025525271,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
995,838150.0,817650.0,114.19513817508333,22.29777979279137,1463,759.8641756497511,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
996,838250.0,817650.0,114.19610862252024,22.29777968038885,1463,839.04273744535,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
997,838350.0,817650.0,114.19707906995122,22.29777956218256,1463,922.2753737814412,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
998,838450.0,817650.0,114.1980495173759,22.297779438172487,1463,1008.5588802383367,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
999,838550.0,817650.0,114.19901996479403,22.29777930835862,1463,1097.1737167520548,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
1000,838650.0,817650.0,114.19999041220524,22.297779172740974,1463,1187.5981283899991,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2270.2450000000003,2.2702450000000005
