tpusb,connector_order,node_id,weight,selection,rep_snap_dist_m,node_x_hk80,node_y_hk80
214008,3,845,0.3333333333333333,inside,60.45080287012866,836033.6999785361,817586.7250494368
214009,1,842,0.3333333333333333,inside,70.96665082992388,836032.3593420312,817516.4530346567
214009,2,854,0.3333333333333333,inside,83.87181454223419,835942.4611181696,817478.6277679383
214009,3,1720,0.3333333333333333,inside,83.64169871781878,835946.6140529413,817486.766658854
214010,1,641,0.5,inside,66.43662003935938,835890.2438337572,817324.9739380077
214010,2,836,0.5,inside,88.70809285645093,835809.7739303309,817318.4538217807
214011,1,643,0.3333333333333333,inside,46.22758692509129,836055.2129909145,817368.1572548074
214011,2,647,0.3333333333333333,inside,86.76344997572772,836098.3799321374,817415.905391769
214011,3,435,0.3333333333333333,inside,80.79253762834618,836095.8652797559,817387.0369717784
214013,1,830,0.3333333333333333,nearest,55.22887135005564,835792.4589042291,817558.0392012564
214013,2,1107,0.3333333333333333,nearest,124.52337907531269,835913.829269998,817689.7324057111
214013,3,1720,0.3333333333333333,nearest,168.77737843884458,835946.6140529413,817486.766658854
214014,1,1107,1.0,inside,75.49372739008447,835913.829269998,817689.7324057111
215001,1,1116,0.3333333333333333,inside,55.149675235331586,836515.6281789776,817960.9190950639
215001,2,1510,0.3333333333333333,inside,209.68296335027668,836395.2410074695,818175.1666000084
215001,3,1118,0.3333333333333333,inside,72.95314625260929,836546.9407388114,818085.1304480085
215002,1,381,0.3333333333333333,inside,148.27397279854995,836495.7325150468,818518.4003487597
215002,2,1659,0.3333333333333333,inside,219.23135628399385,836520.7357517616,818164.5376632113
215002,3,1638,0.3333333333333333,inside,240.5332607030887,836735.2884434959,818537.8618237335
215003,1,1120,0.3333333333333333,inside,33.040694468232154,836702.687729704,818139.7261482289
215003,2,378,0.3333333333333333,inside,536.7101375458268,836712.2855118038,818695.3366838396
215003,3,31,0.3333333333333333,inside,338.33641243562676,836805.6066007324,817829.2189844311
215004,1,1208,0.3333333333333333,inside,109.65806251538011,836285.4912027433,818188.0555466486
215004,2,1510,0.3333333333333333,inside,116.20374770943042,836395.2410074695,818175.1666000084
215004,3,1209,0.3333333333333333,inside,116.88048936118712,836333.766171864,818201.0559152974
215005,1,327,0.3333333333333333,inside,21.892054670581743,836452.5458045674,817906.3039828535
215005,2,1681,0.3333333333333333,inside,116.12101849839203,836471.937200321,818010.7046468249
215005,3,1116,0.3333333333333333,inside,103.0481309460467,836515.6281789776,817960.9190950639
215006,1,1109,0.3333333333333333,inside,79.55919872380606,836603.650788323,817818.3169898726
215006,2,1404,0.3333333333333333,inside,101.18347754357201,836493.931404896,817682.908952674
215006,3,1513,0.3333333333333333,inside,124.90127779555257,836576.2910697018,817892.9735563315
215007,1,1110,0.5,inside,120.26435523475912,836180.304495719,817858.5654464395
215007,2,1100,0.5,inside,240.535144043323,836137.28151518,817590.976066174
215008,1,1406,0.3333333333333333,inside,65.51987323111501,836296.3429242121,817513.5390426355
215008,2,1103,0.3333333333333333,inside,224.58293654864667,836461.5444159221,817677.9476055658
215008,3,11,0.3333333333333333,inside,236.432983421212,836106.0051836354,817394.9875927409
216001,1,1528,0.3333333333333333,inside,111.92435876586988,835519.0446427938,817286.2634615004
216001,2,290,0.3333333333333333,inside,113.07497447615022,835678.3670286223,817297.0643300998
216001,3,1371,0.3333333333333333,inside,145.26468287495726,835458.0368011842,817216.1162943173
216002,1,642,0.3333333333333333,inside,97.6672522034123,835898.7963349717,817306.4921729127
216002,2,288,0.3333333333333333,inside,194.39574586180683,836150.387425513,817384.9546749379
216002,3,289,0.3333333333333333,inside,197.623228792059,835794.8005430541,817298.7214048646
217001,1,736,0.3333333333333333,inside,56.04001886324948,837009.1768879759,818118.3217819862
217001,2,1070,0.3333333333333333,inside,317.4407662299441,836968.8226033205,818411.2457750794
217001,3,511,0.3333333333333333,inside,85.95429160794627,836905.566228139,818161.5257408726
217002,1,218,0.3333333333333333,inside,48.8142433878037,837037.1197781613,818161.3324064264
217002,2,530,0.3333333333333333,inside,154.95331345274388,837050.6202388913,818325.8623456571
217002,3,234,0.3333333333333333,inside,154.49232536928207,837119.4268597126,818024.1699645271
217003,1,239,0.3333333333333333,inside,68.05041263666405,837108.9303485804,817958.913590868
217003,2,1114,0.3333333333333333,inside,137.3244629435004,837293.226130427,817913.3353375801
217003,3,233,0.3333333333333333,inside,128.90307408380986,837223.5930858633,818019.447685268
220025,1,93,0.3333333333333333,inside,42.47164363711343,835584.2613578466,819597.2448989785
220025,2,1009,0.3333333333333333,inside,53.83295461007008,835635.4754509807,819515.8860190146
220025,3,594,0.3333333333333333,inside,54.83584672126887,835590.130290745,819506.9405595408
220026,1,26,0.3333333333333333,inside,65.37443224411786,835752.1742035822,819628.6095908883
220026,2,599,0.3333333333333333,inside,105.5156153974674,835782.5636862107,819467.0135889116
220026,3,606,0.3333333333333333,inside,189.8478192254135,835910.8750806822,819649.5672479003
220027,1,1008,0.3333333333333333,inside,39.68025625870124,835600.8149000594,819509.1215724556
220027,2,94,0.3333333333333333,inside,40.27580628104636,835614.3503361889,819435.0838398995
220027,3,1009,0.3333333333333333,inside,43.59118249128098,835635.4754509807,819515.8860190146
220028,1,604,0.5,inside,50.64293804101137,835631.9961458815,819341.1358772333
220028,2,94,0.5,inside,59.64570450570877,835614.3503361889,819435.0838398995
220029,1,1543,0.3333333333333333,inside,53.394251260639514,835680.6527773225,819446.6862003384
220029,2,599,0.3333333333333333,inside,87.92034132605893,835782.5636862107,819467.0135889116
220029,3,609,0.3333333333333333,inside,57.01286200467329,835696.8153607764,819354.8091027904
221001,1,640,0.5,inside,57.24612064705127,834724.3518642318,820726.3683235933
221001,2,707,0.5,inside,69.02144413086614,834612.6373510372,820779.5546290566
221002,1,636,0.3333333333333333,inside,62.52984279358421,834880.9153413763,820803.8347253989
221002,2,635,0.3333333333333333,inside,99.48981830288795,834725.0783107075,820779.6206039448
221002,3,114,0.3333333333333333,inside,83.766439403308,834744.9024939314,820802.8175897133
221003,1,783,1.0,inside,67.41957045088449,834893.1242737272,820810.0347914472
221004,1,638,1.0,inside,35.768750233468275,835061.5901862518,820817.3071953566
221005,1,633,0.3333333333333333,inside,44.13933653889893,835148.6047452486,820821.0546171998
221005,2,638,0.3333333333333333,inside,68.10213257563298,835061.5901862518,820817.3071953566
221005,3,772,0.3333333333333333,inside,53.240369755711484,835079.6091874855,820818.0698819613
221006,1,133,0.3333333333333333,inside,57.38015433105717,835266.5678204687,820826.140400661
221006,2,1054,0.3333333333333333,inside,75.48791713696004,835284.610160367,820707.0883000634
221006,3,633,0.3333333333333333,inside,109.4754155925783,835148.6047452486,820821.0546171998
221007,1,211,0.3333333333333333,inside,66.01753025177719,835327.3213642456,820829.0046522248
221007,2,769,0.3333333333333333,inside,74.42001880319619,835280.9603516887,820826.9367743012
221007,3,1618,0.3333333333333333,inside,68.2777952795269,835333.6677293604,820830.266647634
221008,1,1049,0.3333333333333333,inside,53.84671386747163,834553.972687401,820569.4860514164
221008,2,1642,0.3333333333333333,inside,149.1400911612412,834721.523964368,820571.9711278619
221008,3,1050,0.3333333333333333,inside,70.33683714593872,834630.7475392792,820568.979488744
221009,1,1218,0.3333333333333333,inside,69.77336459262378,834869.8674835777,820648.297656036
221009,2,640,0.3333333333333333,inside,96.9009439517019,834724.3518642318,820726.3683235933
221009,3,111,0.3333333333333333,inside,89.19139417632745,834725.3061500796,820687.5224727484
221010,1,776,1.0,inside,40.11036349117172,835029.6019116488,820697.1181812022
221011,1,1482,0.3333333333333333,nearest,96.41944476260245,835175.2864212721,820798.1970674933
221011,2,1332,0.3333333333333333,nearest,143.32785131954708,835118.327680163,820565.3148824094
221011,3,311,0.3333333333333333,nearest,135.3903754360028,835018.021344979,820690.253549712
221012,1,1482,1.0,inside,49.498574650088806,835175.2864212721,820798.1970674933
221013,1,1054,0.5,inside,34.70096400759943,835284.610160367,820707.0883000634
221013,2,765,0.5,inside,41.38095151664768,835305.099265546,820665.495046188
221014,1,135,0.3333333333333333,inside,24.52614476156797,834777.5555581856,820635.9260631133
221014,2,111,0.3333333333333333,inside,81.720572374686,834725.3061500796,820687.5224727484
221014,3,1555,0.3333333333333333,inside,52.683465735751206,834730.3924937528,820656.1286648036
221015,1,1218,0.3333333333333333,inside,54.982989501453865,834869.8674835777,820648.297656036
221015,2,16,0.3333333333333333,inside,122.56172653919155,834761.5678899947,820655.4169178247
221015,3,786,0.3333333333333333,inside,109.01942754138585,834788.1084430688,820668.337121887
221016,1,1607,0.3333333333333333,inside,70.89404316854493,834980.8057176827,820529.5804490396
221016,2,634,0.3333333333333333,inside,112.05727843621955,834909.6187258286,820694.7805948869
221016,3,1218,0.3333333333333333,inside,92.39739516905935,834869.8674835777,820648.297656036
221017,1,136,0.3333333333333333,inside,72.1571024508445,834980.8373028067,820537.7858910143
221017,2,637,0.3333333333333333,inside,146.15113907837562,834952.6771531182,820745.1501487714
221017,3,311,0.3333333333333333,inside,84.88929694571686,835018.021344979,820690.253549712
221018,1,763,0.3333333333333333,nearest,43.18228173852921,835072.9921875442,820646.4979369339
221018,2,633,0.3333333333333333,nearest,164.92734061949878,835148.6047452486,820821.0546171998
221018,3,669,0.3333333333333333,nearest,166.18076539279207,835212.6452601702,820525.9863101931
221019,1,765,0.3333333333333333,nearest,69.809408128489,835305.099265546,820665.495046188
221019,2,756,0.3333333333333333,nearest,137.38091821649536,835277.1683157372,820490.5691110718
221019,3,1477,0.3333333333333333,nearest,84.72239474414611,835197.9352309805,820556.7715708932
221020,1,398,0.3333333333333333,inside,40.90714915325647,835317.9324954917,820604.390821747
221020,2,595,0.3333333333333333,inside,47.61299390928833,835366.616372483,820677.9822547794
221020,3,765,0.3333333333333333,inside,48.04369948359037,835305.099265546,820665.495046188
221021,1,732,0.5,inside,55.10006256531923,834673.5957819165,820466.0028071359
221021,2,738,0.5,inside,55.605934411855415,834672.2772543814,820568.6983438879
221022,1,732,0.3333333333333333,inside,43.358988929440486,834673.5957819165,820466.0028071359
221022,2,750,0.3333333333333333,inside,69.85367999211581,834721.6367500765,820566.5008200048
221022,3,738,0.3333333333333333,inside,74.45925765313201,834672.2772543814,820568.6983438879
221023,1,1051,1.0,inside,26.358401170933263,834732.4861381022,820574.195812473
221024,1,1297,0.3333333333333333,nearest,99.83216735156098,834953.7081695957,820509.8165576581
221024,2,16,0.3333333333333333,nearest,154.19176082253492,834761.5678899947,820655.4169178247
221024,3,1349,0.3333333333333333,nearest,159.78157004514128,834734.0484470363,820432.0786905512
221025,1,1332,0.3333333333333333,inside,37.134236055755395,835118.327680163,820565.3148824094
221025,2,778,0.3333333333333333,inside,108.6123364765716,835031.4448573001,820681.9473723538
221025,3,669,0.3333333333333333,inside,136.89191756233382,835212.6452601702,820525.9863101931
221026,1,1477,0.5,inside,26.51858407842747,835197.9352309805,820556.7715708932
221026,2,760,0.5,inside,44.29733529694143,835229.4903208632,820530.1709535292
221027,1,1349,0.3333333333333333,nearest,105.57757550700319,834734.0484470363,820432.0786905512
221027,2,1607,0.3333333333333333,nearest,163.95859493344722,834980.8057176827,820529.5804490396
221027,3,135,0.3333333333333333,nearest,150.94695936899535,834777.5555581856,820635.9260631133
221028,1,739,0.5,inside,36.20806251995134,834526.9081023128,820387.9615925258
221028,2,1045,0.5,inside,37.12668765512525,834565.6669573588,820388.4777631238
221029,1,749,0.3333333333333333,inside,36.194817473527486,834597.2323708648,820465.0584884571
221029,2,1045,0.3333333333333333,inside,46.68411696087162,834565.6669573588,820388.4777631238
221029,3,1046,0.3333333333333333,inside,46.137907195077005,834598.2647807901,820388.9171750074
221030,1,1279,0.3333333333333333,inside,21.547155286542846,834632.7107765247,820427.3716943956
221030,2,749,0.3333333333333333,inside,54.52802777110799,834597.2323708648,820465.0584884571
221030,3,1047,0.3333333333333333,inside,29.949892991130174,834633.2219252049,820389.3785545384
221031,1,732,0.3333333333333333,inside,19.979512462849492,834673.5957819165,820466.0028071359
221031,2,1662,0.3333333333333333,inside,40.1140095732377,834716.193539453,820428.4594322108
221031,3,1279,0.3333333333333333,inside,52.10130150811765,834632.7107765247,820427.3716943956
221032,1,1662,0.5,inside,37.69382075350684,834716.193539453,820428.4594322108
221032,2,1279,0.5,inside,50.582527199967565,834632.7107765247,820427.3716943956
221033,1,1349,1.0,inside,47.26740238954738,834734.0484470363,820432.0786905512
221034,1,1297,0.3333333333333333,nearest,52.17319049005797,834953.7081695957,820509.8165576581
221034,2,1043,0.3333333333333333,nearest,150.05450074354087,834882.5312450923,820322.3377471262
221034,3,141,0.3333333333333333,nearest,164.82484804856796,835091.6403271785,820380.4563024652
221035,1,752,0.5,inside,15.039311004426148,835044.0957987384,820412.3737086295
221035,2,656,0.5,inside,59.35054092320769,835055.568408461,820485.845308675
221036,1,753,0.3333333333333333,inside,59.70385832474872,835135.2626286946,820388.7692523715
221036,2,653,0.3333333333333333,inside,69.98093532691352,835067.0869241059,820487.8930103034
221036,3,141,0.3333333333333333,inside,74.47054932453702,835091.6403271785,820380.4563024652
221037,1,655,0.3333333333333333,nearest,59.78111449891059,835225.5331724461,820516.0414642026
221037,2,141,0.3333333333333333,nearest,137.34913517722254,835091.6403271785,820380.4563024652
221037,3,113,0.3333333333333333,nearest,136.26369435723416,835335.2095984267,820426.8598432112
221038,1,138,0.3333333333333333,inside,18.906309639097355,835280.1858423107,820472.4305699193
221038,2,113,0.3333333333333333,inside,73.32994675566655,835335.2095984267,820426.8598432112
221038,3,655,0.3333333333333333,inside,72.66931333482628,835225.5331724461,820516.0414642026
221039,1,759,0.3333333333333333,inside,37.08379631759074,835350.2929019852,820429.8044934205
221039,2,758,0.3333333333333333,inside,104.18069761344205,835242.1206166429,820519.3402604614
221039,3,756,0.3333333333333333,inside,58.98540788851599,835277.1683157372,820490.5691110718
221040,1,1277,0.3333333333333333,inside,48.93851006888431,835361.6426404634,820541.5462540479
221040,2,759,0.3333333333333333,inside,66.8696955780247,835350.2929019852,820429.8044934205
221040,3,764,0.3333333333333333,inside,58.33447522352723,835331.053874264,820536.1995711873
221041,1,1044,0.3333333333333333,inside,28.790630137026522,834566.5152821785,820326.2004610327
221041,2,739,0.3333333333333333,inside,56.876329817574536,834526.9081023128,820387.9615925258
221041,3,1041,0.3333333333333333,inside,65.5629978547991,834528.0588578617,820267.5042336453
221042,1,1047,0.3333333333333333,inside,34.65353687451559,834633.2219252049,820389.3785545384
221042,2,742,0.3333333333333333,inside,84.78118927024661,834727.7844696862,820328.354089423
221042,3,1044,0.3333333333333333,inside,87.97905257432103,834566.5152821785,820326.2004610327
221043,1,1039,0.5,inside,81.9663577220187,834808.8088863189,820256.6123454628
221043,2,1040,0.5,inside,88.47451853876824,834736.3401413765,820268.1689277005
221044,1,1043,1.0,inside,46.11856901033023,834882.5312450923,820322.3377471262
221045,1,1043,0.3333333333333333,nearest,97.17356820222196,834882.5312450923,820322.3377471262
221045,2,652,0.3333333333333333,nearest,174.61773589224504,835065.4496257504,820498.5568918382
221045,3,1297,0.3333333333333333,nearest,103.62312421764543,834953.7081695957,820509.8165576581
221046,1,557,1.0,inside,56.74462437822568,835065.7659148757,820324.7476363229
221047,1,1043,1.0,inside,23.79868372005361,834882.5312450923,820322.3377471262
221048,1,545,0.3333333333333333,nearest,35.53755388308291,834915.8326405464,820236.8919186636
221048,2,748,0.3333333333333333,nearest,175.55282454836401,834729.3493953504,820212.9129959315
221048,3,557,0.3333333333333333,nearest,178.98133163222184,835065.7659148757,820324.7476363229
221049,1,1042,0.5,inside,18.070615127135362,834926.3354490824,820286.2233255024
221049,2,545,0.5,inside,37.492588524458014,834915.8326405464,820236.8919186636
221050,1,1042,0.3333333333333333,inside,35.44994041818955,834926.3354490824,820286.2233255024
221050,2,552,0.3333333333333333,inside,74.47894473597616,835031.5158208347,820277.5108837475
221050,3,978,0.3333333333333333,inside,74.27620758219551,834992.9590251814,820231.2933197679
221051,1,552,1.0,inside,66.07860685596394,835031.5158208347,820277.5108837475
221052,1,134,0.5,inside,30.423241454031896,835106.6905325564,820214.3309553359
221052,2,552,0.5,inside,70.04018228446104,835031.5158208347,820277.5108837475
221053,1,757,0.3333333333333333,nearest,45.048586875233966,835156.2518235977,820280.292011636
221053,2,248,0.3333333333333333,nearest,168.97998650778408,835289.8978546069,820418.3028211616
221053,3,752,0.3333333333333333,nearest,136.78862448982343,835044.0957987384,820412.3737086295
221054,1,248,0.3333333333333333,nearest,83.94153709879039,835289.8978546069,820418.3028211616
221054,2,150,0.3333333333333333,nearest,143.9269706241272,835115.5861730742,820272.5767524403
221054,3,753,0.3333333333333333,nearest,86.96742573243374,835135.2626286946,820388.7692523715
221055,1,248,0.3333333333333333,nearest,49.63856924464427,835289.8978546069,820418.3028211616
221055,2,757,0.3333333333333333,nearest,146.6244407648592,835156.2518235977,820280.292011636
221055,3,597,0.3333333333333333,nearest,152.54999829608573,835421.4308314656,820391.1319091921
221058,1,597,0.5,inside,14.544838587880909,835421.4308314656,820391.1319091921
221058,2,759,0.5,inside,82.09493564600054,835350.2929019852,820429.8044934205
221060,1,1037,0.3333333333333333,inside,22.501510122811787,834514.5427019056,820185.7724597191
221060,2,1041,0.3333333333333333,inside,84.59106229588548,834528.0588578617,820267.5042336453
221060,3,1038,0.3333333333333333,inside,41.47700545497313,834567.6360417416,820211.2466318039
221062,1,1036,1.0,inside,83.5844826779267,834730.6013929006,820162.7500517505
221063,1,1040,0.3333333333333333,inside,48.4295045857702,834736.3401413765,820268.1689277005
221063,2,1035,0.3333333333333333,inside,81.569569683223,834789.6977413031,820153.7083843487
221063,3,734,0.3333333333333333,inside,75.70823316716246,834740.2036628115,820162.7934015894
221064,1,1035,1.0,inside,59.81577279778848,834789.6977413031,820153.7083843487
221065,1,1034,0.3333333333333333,nearest,56.89564090247369,834896.1967381164,820134.043242179
221065,2,1043,0.3333333333333333,nearest,133.37430166987846,834882.5312450923,820322.3377471262
221065,3,748,0.3333333333333333,nearest,153.87870605720587,834729.3493953504,820212.9129959315
221066,1,1034,0.5,inside,57.03096847847401,834896.1967381164,820134.043242179
221066,2,545,0.5,inside,58.74350907892918,834915.8326405464,820236.8919186636
221067,1,977,0.5,inside,56.677486459049675,835020.9190205709,820208.2360935273
221067,2,978,0.5,inside,66.39177814546014,834992.9590251814,820231.2933197679
221068,1,977,0.3333333333333333,inside,76.25409676894814,835020.9190205709,820208.2360935273
221068,2,552,0.3333333333333333,inside,117.83773731975985,835031.5158208347,820277.5108837475
221068,3,978,0.3333333333333333,inside,111.80218819739348,834992.9590251814,820231.2933197679
221069,1,977,0.3333333333333333,inside,37.260127171098915,835020.9190205709,820208.2360935273
221069,2,262,0.3333333333333333,inside,92.75123994686125,835122.1390400038,820136.2839966326
221069,3,976,0.3333333333333333,inside,61.542511814615274,835068.511439924,820121.6821208441
221070,1,757,0.3333333333333333,inside,40.77125375442138,835156.2518235977,820280.292011636
221070,2,761,0.3333333333333333,inside,48.35476972999226,835116.1611255789,820245.4356324803
221070,3,150,0.3333333333333333,inside,58.383079385282294,835115.5861730742,820272.5767524403
221071,1,1731,0.5,inside,68.47630227007241,835288.4192586334,820169.4266442138
221071,2,1732,0.5,inside,72.3953571147415,835306.717320726,820172.5260786547
221072,1,690,0.3333333333333333,inside,65.92388860445023,835362.6008002826,820186.3756500805
221072,2,151,0.3333333333333333,inside,71.40410378934402,835309.8372137876,820309.9365853644
221072,3,154,0.3333333333333333,inside,70.82870815078459,835333.7216849612,820182.3133872674
221073,1,158,0.3333333333333333,inside,72.3095559257165,835370.7684259671,820321.7040664379
221073,2,159,0.3333333333333333,inside,74.515094719078,835396.404690829,820191.0135114948
221073,3,605,0.3333333333333333,inside,75.71640201038824,835432.153051427,820336.9266854714
221077,1,115,0.3333333333333333,inside,6.3364216269913145,834775.0881937284,820045.245145358
221077,2,734,0.3333333333333333,inside,125.70182221663501,834740.2036628115,820162.7934015894
221077,3,121,0.3333333333333333,inside,116.10822334474393,834859.7705033518,819958.421278202
221078,1,1031,1.0,inside,51.100935556899806,834830.1273917881,820055.0399922163
221079,1,1468,1.0,inside,108.47350815054841,835094.8862512155,819976.927735715
221080,1,784,0.5,inside,56.0163594882044,835123.5706153384,820129.1304302944
221080,2,688,0.5,inside,107.40948471329814,835151.5940356334,819979.2379307011
221081,1,1612,0.3333333333333333,inside,24.734573588574563,835172.7221568925,820079.1191168281
221081,2,160,0.3333333333333333,inside,72.9696277261487,835210.5799540879,820151.249084861
221081,3,149,0.3333333333333333,inside,41.66948063374014,835136.2023440357,820134.5776560138
221082,1,1731,1.0,inside,49.13738036319544,835288.4192586334,820169.4266442138
221083,1,1732,0.5,inside,31.80413027398272,835306.717320726,820172.5260786547
221083,2,1731,0.5,inside,38.6954883991017,835288.4192586334,820169.4266442138
221084,1,692,0.3333333333333333,inside,32.854803527615246,835374.764672314,820120.1445278964
221084,2,1709,0.3333333333333333,inside,37.77369082353183,835335.8948857958,820170.5864527576
221084,3,697,0.3333333333333333,inside,43.772382032657106,835346.9877648229,820114.697994047
221085,1,612,0.3333333333333333,inside,43.85659029694086,835456.6665503561,820201.4525488939
221085,2,695,0.3333333333333333,inside,45.185995088585464,835408.3524462412,820126.6649171583
221085,3,159,0.3333333333333333,inside,44.48379941821308,835396.404690829,820191.0135114948
221086,1,120,0.3333333333333333,inside,44.80301116002412,834733.4957739253,820050.7416241436
221086,2,55,0.3333333333333333,inside,175.10800635968155,834516.6088412455,820051.9936409172
221086,3,1030,0.3333333333333333,inside,166.7110419377083,834525.0572665856,820052.1698692334
221087,1,1029,0.5,inside,39.835081618530396,834692.2082199192,820014.1811501447
221087,2,1028,0.5,inside,78.5104101491197,834701.2328332149,819903.9217241321
221088,1,1029,0.5,inside,41.32224213425519,834692.2082199192,820014.1811501447
221088,2,1028,0.5,inside,75.03764658424171,834701.2328332149,819903.9217241321
221089,1,689,1.0,inside,81.9535218737961,835165.5855776317,819980.5546788307
221090,1,1257,0.3333333333333333,nearest,53.54636583540765,835319.0501865435,820008.7265725802
221090,2,1732,0.3333333333333333,nearest,124.39155766707397,835306.717320726,820172.5260786547
221090,3,1612,0.3333333333333333,nearest,115.97393784900248,835172.7221568925,820079.1191168281
221091,1,1257,1.0,inside,51.86302263663132,835319.0501865435,820008.7265725802
221092,1,692,0.5,inside,51.65654527067565,835374.764672314,820120.1445278964
221092,2,697,0.5,inside,58.9418068041657,835346.9877648229,820114.697994047
221093,1,695,1.0,inside,60.00736703097488,835408.3524462412,820126.6649171583
221094,1,749,1.0,inside,54.1626513786179,834597.2323708648,820465.0584884571
221096,1,113,0.3333333333333333,inside,50.29001597812384,835335.2095984267,820426.8598432112
221096,2,605,0.3333333333333333,inside,93.12949897891282,835432.153051427,820336.9266854714
221096,3,1260,0.3333333333333333,inside,88.1631464141389,835430.4844555455,820345.2983195931
221097,1,1221,0.3333333333333333,inside,32.791946175321186,834667.0846799936,820267.1460541491
221097,2,1038,0.3333333333333333,inside,86.85027111216196,834567.6360417416,820211.2466318039
221097,3,748,0.3333333333333333,inside,83.75023111430966,834729.3493953504,820212.9129959315
221098,1,1032,0.3333333333333333,nearest,33.822162160049174,834568.706836378,820110.3450554442
221098,2,120,0.3333333333333333,nearest,203.7973089126326,834733.4957739253,820050.7416241436
221098,3,189,0.3333333333333333,nearest,136.65090102922065,834412.9807539533,820042.0838046251
221099,1,1033,0.5,inside,86.689767269893,834732.1005033657,820110.9149922385
221099,2,1032,0.5,inside,87.79040570835781,834568.706836378,820110.3450554442
222001,1,212,0.3333333333333333,inside,69.87583045072422,835408.1026040084,820828.6234968277
222001,2,1647,0.3333333333333333,inside,79.47889922640478,835377.7948926028,820683.031118716
222001,3,626,0.3333333333333333,inside,78.69787910992905,835344.7736160333,820828.2506140126
222002,1,984,0.3333333333333333,nearest,65.36377893277658,835465.4872528265,820832.0975157365
222002,2,595,0.3333333333333333,nearest,122.39856774498159,835366.616372483,820677.9822547794
222002,3,1618,0.3333333333333333,nearest,130.1278158516151,835333.6677293604,820830.266647634
222003,1,984,1.0,inside,67.83299078060773,835465.4872528265,820832.0975157365
222004,1,1491,1.0,inside,68.64765172317884,835585.9536265675,820837.2077425572
222005,1,1294,0.3333333333333333,inside,78.52440253779149,835775.8687030723,820850.0237093926
222005,2,662,0.3333333333333333,inside,189.72765810439802,835617.5540954446,820660.8059098782
222005,3,1491,0.3333333333333333,inside,196.8532316411698,835585.9536265675,820837.2077425572
222006,1,1652,0.3333333333333333,inside,54.400941455462316,835392.2551775605,820603.7331420581
222006,2,664,0.3333333333333333,inside,83.58594029110732,835511.3004987576,820586.2529801711
222006,3,1650,0.3333333333333333,inside,68.92609366198063,835403.4278401942,820688.2785065355
222007,1,1706,0.3333333333333333,inside,31.625986090286236,835507.1091450423,820623.150002802
222007,2,664,0.3333333333333333,inside,62.98930958570817,835511.3004987576,820586.2529801711
222007,3,1707,0.3333333333333333,inside,58.782091465531444,835517.8221683776,820589.1096224003
222008,1,662,0.5,inside,35.97855609148148,835617.5540954446,820660.8059098782
222008,2,657,0.5,inside,44.9743575812927,835569.6754143492,820597.511988297
222009,1,1478,0.5,inside,81.12104927754667,835783.3110460817,820646.3157976229
222009,2,662,0.5,inside,86.05078515426516,835617.5540954446,820660.8059098782
222010,1,1478,1.0,inside,63.12864701061664,835783.3110460817,820646.3157976229
222011,1,660,0.3333333333333333,inside,31.773370247767577,835442.7352713116,820556.6459787562
222011,2,139,0.3333333333333333,inside,72.4189595860258,835421.5991463065,820455.2140879843
222011,3,1651,0.3333333333333333,inside,40.88524693524245,835396.4452240029,820548.199431451
222012,1,754,0.3333333333333333,inside,36.48637040236762,835525.7519128834,820520.8634203942
222012,2,762,0.3333333333333333,inside,99.3251882054252,835426.0384454394,820433.8752652692
222012,3,665,0.3333333333333333,inside,101.93545134189633,835565.0487335264,820579.1302271734
222013,1,112,0.3333333333333333,inside,27.641149732498345,835434.7004092839,820385.3065493507
222013,2,751,0.3333333333333333,inside,51.140062754749565,835480.2622007241,820448.7551858585
222013,3,605,0.3333333333333333,inside,71.23817038733728,835432.153051427,820336.9266854714
222014,1,751,0.5,inside,34.29115199799903,835480.2622007241,820448.7551858585
222014,2,755,0.5,inside,50.008350925059766,835478.1101161834,820471.9763681474
222015,1,754,1.0,inside,73.03254451103835,835525.7519128834,820520.8634203942
222016,1,668,1.0,inside,113.28163237561749,835628.2555600613,820590.7546635183
222017,1,1232,0.3333333333333333,inside,90.30031009551054,835702.0819203281,820252.9666052532
222017,2,766,0.3333333333333333,inside,287.49185264826355,835781.4043222666,820622.0095780647
222017,3,1231,0.3333333333333333,inside,254.88324127218624,835733.7265077204,820088.2476318673
222018,1,1545,0.5,inside,256.9980810134245,835835.7567555156,820107.8223824358
222018,2,676,0.5,inside,257.7012425432376,835827.3907572492,820106.1615945454
222019,1,152,1.0,inside,72.083330583309,835443.2286068003,820338.9193219243
222020,1,156,1.0,inside,70.95233552337871,835579.1375630631,820229.2300111593
222021,1,156,0.3333333333333333,inside,48.76639254157475,835579.1375630631,820229.2300111593
222021,2,99,0.3333333333333333,inside,96.26723558115744,835613.0705501132,820368.1784727337
222021,3,153,0.3333333333333333,inside,96.30158338736469,835556.1166132588,820357.6168681547
222022,1,28,0.3333333333333333,inside,43.368959798112684,835668.4377020927,820376.4149176197
222022,2,157,0.3333333333333333,inside,96.48653943382747,835641.5318952948,820241.2310312942
222022,3,99,0.3333333333333333,inside,47.72130728732085,835613.0705501132,820368.1784727337
222023,1,694,0.5,inside,38.792576320572174,835514.8986900088,820212.2684156477
222023,2,155,0.5,inside,39.58494252166038,835467.5155413282,820203.5338019187
222024,1,698,0.3333333333333333,nearest,39.05144545202849,835583.4849162339,820219.2858438913
222024,2,695,0.3333333333333333,nearest,162.4942409566915,835408.3524462412,820126.6649171583
