tpusb,rep_lon,rep_lat,area_m2
212023,114.1741825180493,22.302841264067958,16936.189192798676
212024,114.17236802293247,22.3018154871172,13434.720514354758
213003,114.18315140526487,22.30596782602349,42413.31342856164
213004,114.18657363514941,22.303075523227157,81104.80798283288
213005,114.18794967838349,22.302294666079135,23257.487954425273
213006,114.18480422540046,22.304846166976105,28095.166543241947
213010,114.18938192533037,22.301506297731226,69207.2791672387
214001,114.1749042319332,22.298245320120145,10740.285065110224
214002,114.17438486782682,22.2975591822702,6554.7834790203415
214004,114.17506789854312,22.297611682270578,9351.111543551138
214005,114.17296819262396,22.29634180436991,21987.456050602163
214006,114.17411976395462,22.297003041620027,3579.2048790762274
214007,114.17412962338274,22.29668676257016,2755.154438043128
214008,114.17502509662825,22.2968325972205,7549.9684683243495
214009,114.17446735559747,22.29594375577002,16241.977494871295
214010,114.17297512392018,22.295404873569662,12537.568988473706
214011,114.17442094827948,22.295444409570855,12350.392655929913
214013,114.17256905038954,22.29735745571859,6203.920595536003
214014,114.17362470555821,22.297480524019562,12441.677235115103
215001,114.17941384735717,22.30107019392348,32447.06127917803
215002,114.17963596728191,22.30438621287194,120004.66786951748
215003,114.18135400843204,22.302376531972715,218107.53666413837
215004,114.17740088021316,22.30170682687094,40222.10685709717
215005,114.17845696428697,22.300056623621415,42574.4212089451
215006,114.17948861510882,22.29890316372462,24836.696125026087
215007,114.17696035249716,22.29901684477155,63837.0659937425
215008,114.17683792497918,22.29706431887344,60938.120643198694
216001,114.17042352490068,22.2938301452681,65887.9890407571
216002,114.17418486165276,22.294384129871055,80915.27084979614
217001,114.18357748714375,22.301789950176676,63303.65473430438
217002,114.1847944872339,22.302517820126972,39959.77486463168
217003,114.18549156666758,22.300126011078476,55158.271472875414
220025,114.17043410814287,22.315028035710213,4170.802176904111
220026,114.17176268213316,22.31506656041038,37305.707113409415
220027,114.17059286369391,22.314260124910632,3450.667237751676
220028,114.17088645164978,22.313476460561176,7396.717553087459
220029,114.17153066403141,22.3136562584615,6698.750581593548
221001,114.16145385337981,22.32588059784845,7283.049246717799
221002,114.16286345723839,22.326017186099875,16748.36332845887
221003,114.16409249778245,22.32600746330098,3423.718639199327
221004,114.16515188782871,22.326060294451658,6401.108372951963
221005,114.16575065703194,22.326099016652336,3053.322330665358
221006,114.166960589522,22.325977073653355,8313.060587018866
221007,114.16767021986476,22.32589663695358,10077.018057835323
221008,114.16048366763982,22.324573506047095,26959.47760838274
221009,114.16276551528408,22.325239315599223,10416.604737642952
221010,114.16478169386573,22.3256536149515,7495.7376006362765
221011,114.16604847911682,22.325364165552674,6688.413317944554
221012,114.16638936535854,22.325778091852804,6962.6871254224125
221013,114.16714526604463,22.325125373003644,5538.752998199842
221014,114.16227563290397,22.324560554799497,6088.377782796154
221015,114.16327841986273,22.3243606913504,10757.837589269471
221016,114.16397067160263,22.32429895110107,12322.487225891347
221017,114.16457417264802,22.324485091101767,18613.38767999122
221018,114.16567401319476,22.324960580802507,7295.338118944192
221019,114.16697697630539,22.324645543053713,9035.66525777833
221020,114.16789948324794,22.32474988300419,8150.934293771361
221021,114.1611917546575,22.32366912149922,4290.176922886713
221022,114.1616614999051,22.323516158749896,5558.515550495311
221023,114.16219099491033,22.32406712504995,3583.2145350670326
221024,114.16317791512094,22.323826622900825,6613.706410933439
221025,114.16546908596167,22.324352447653,17946.87869150806
221026,114.1666903865982,22.32417836885365,8526.015081224541
221027,114.16283270306289,22.323440395300693,7075.115076144678
221028,114.16015061505972,22.32278863079867,3147.8903596836703
221029,114.16051122124577,22.322904505048804,2437.287416974483
221030,114.16083915613416,22.322739206599422,2592.2534696535213
221031,114.16146883475704,22.323042082499686,3596.129018330992
221032,114.1614749898001,22.322739250849807,3601.839946032363
221033,114.16241675066595,22.32304975460014,8453.718416207848
221034,114.1640454859901,22.32313985800215,6327.383389473584
221035,114.16500953644118,22.322861410252525,6397.581422914835
221036,114.16577228030329,22.323042996053303,13557.872086092908
221037,114.16653904788832,22.323161858453904,5803.643865460242
221038,114.16717383350024,22.323133979554783,7065.958765905458
221039,114.16773618553742,22.3231409351048,6418.458336723404
221040,114.16816553396598,22.323458797705154,7283.919526169978
221041,114.16008629374606,22.322002316498907,6920.4096672212745
221042,114.16115473407362,22.322237199949733,20058.541309689885
221043,114.16254907752281,22.322044151950983,16211.61432934952
221044,114.16336392940005,22.322325446301548,7195.51782285169
221045,114.16371459398582,22.32274878420168,6863.666442640962
221046,114.16492857753508,22.322378057302814,5924.5507321756195
221047,114.16324928212693,22.321775588401657,2882.379773770458
221048,114.16356208051319,22.32141055145206,3067.2191427268026
221049,114.16392478551222,22.321438532152463,2012.360603597461
221050,114.16417731886676,22.321691362802095,7033.415963804295
221051,114.16460457316273,22.32205039170269,6748.1748334701015
221052,114.16544892703108,22.32117252040387,4277.641922205522
221053,114.16601473501184,22.321935298053468,11412.840790819144
221054,114.16670648869433,22.322354394304355,5102.63440051596
221055,114.1671874288587,22.322369368304546,5248.093100990156
221058,114.16858850704139,22.322420048605814,3230.917109402519
221060,114.16007236817705,22.32065789879939,7156.896388241017
221062,114.16117435686596,22.320685921250316,11122.426140012358
221063,114.16232785697774,22.32110340355115,7042.252399149524
221064,114.16290858092381,22.320796421201738,6215.876124194796
221065,114.16341549059513,22.32070869510219,4936.266644288422
221066,114.16388858768386,22.320626894302627,5517.904007435274
221067,114.16440810941533,22.32049739555311,6634.676608142981
221068,114.16543593022098,22.320582152554174,8047.1501889121955
221069,114.1649347814332,22.320583249503805,5675.183355900445
221070,114.16616120830861,22.32117252040387,15469.76203419971
221071,114.16720229581044,22.32113170855522,13293.00292305859
221072,114.1679678142263,22.321270598205807,8633.286991127501
221073,114.16858218664328,22.32138210015629,8911.450005125374
221077,114.16244450264305,22.319399454951856,22895.699069361886
221078,114.1634050824874,22.319410220902252,16661.968572640213
221079,114.16463258771249,22.319364835904125,22565.05476770588
221080,114.16558942671887,22.319690218204393,9086.50171414736
221081,114.1661100216939,22.31990249245466,5359.079319293255
221082,114.16719620521562,22.32011801150559,3204.522884762918
221083,114.16763176402051,22.320285111855902,2896.783663940416
221084,114.16814918666623,22.320379681956297,4082.8202363066207
221085,114.16876420314021,22.320491755806774,4240.074694655484
221086,114.16156831844641,22.319331322700812,3935.8047565701013
221087,114.16141676418468,22.31880391275122,4631.282198054923
221088,114.1617757591666,22.31880448755136,4260.223110702241
221089,114.16658132339741,22.319462685904888,14316.137053956922
221090,114.16733332038503,22.319454420255948,5183.808326472601
